,frame,nariz_x,cuello_x,hombroI_x,hombroD_x,codoI_x,codoD_x,manoI_x,manoD_x,caderaI_x,caderaD_x,caderaM_x,rodillaI_x,rodillaD_x,tobilloI_x,tobilloD_x,nariz_y,cuello_y,hombroI_y,hombroD_y,codoI_y,codoD_y,manoI_y,manoD_y,caderaI_y,caderaD_y,caderaM_y,rodillaI_y,rodillaD_y,tobilloI_y,tobilloD_y,angCuelloI,angCuelloD,angCodoI,angCodoD,angHombroI,angHombroD,angCaderaI,angCaderaD,angCaderaTorsoI,angCaderaTorsoD,angRodillaI,angRodillaD
0,0,817.97925,837.5921630859375,870.5991,804.58514,823.7196,750.0518,774.92664,734.7442,867.72894,816.0658,841.8973388671875,894.5172,813.1956,870.5991,814.15234,190.26576,217.13134765625,212.33392,221.92879,185.46834,223.84776,137.49403,174.914,320.75583,320.75583,320.7558288574219,393.67676,398.47418,487.70633,480.03046,117.861094024542,62.138916834055955,165.3007548961719,105.35554500404163,38.08583269847077,173.74553877841163,249.82866278878805,267.884999008599,92.3790384704981,87.6209615295019,214.44289044699045,182.78712198375908
1,1,816.77734,835.00048828125,867.6104,802.3906,822.532,751.55756,780.33105,733.3345,868.5695,867.6104,868.0899658203125,894.46564,811.9818,869.5286,815.81824,188.68726,215.55569458007812,208.83858,222.27281,180.05098,223.23239,139.74829,166.61674,320.15073,322.06992,321.1103210449219,393.07938,398.8369,490.9573,483.2806,112.50732427923244,67.49269691121845,168.8808122100124,106.76054906725909,44.20197209605636,169.44218617941473,313.8972537258885,170.62471567414303,43.95865827861733,136.04134172138268,213.8428856491615,218.52992538216432
2,2,813.03015,834.1429443359375,866.7718,801.5141,820.7075,748.7321,777.52234,732.4177,868.69116,815.9092,842.3001708984375,894.6023,813.03015,869.6508,815.9092,188.62558,217.39389038085938,210.68127,224.10649,177.11826,219.31177,132.04791,162.7341,320.00085,320.95978,320.4803161621094,395.75735,398.6342,488.77487,482.0623,114.64953217907072,65.35044211468887,169.85390926106413,111.27563878790686,47.70262056908242,163.18445909931432,252.15849324719886,266.8364703558561,93.48357241881646,86.51642758118355,213.89812821916857,184.0991603421835
3,3,812.8924,833.0516967773438,865.6906,800.4128,821.5321,749.5345,775.4536,732.25507,868.5705,816.73224,842.6513671875,894.4896,812.8924,869.53046,813.85236,189.30098,215.69281005859375,208.49504,222.89058,169.1472,216.17265,121.162056,159.55017,323.6594,323.6594,323.6593933105469,395.63712,404.27448,488.72836,481.0507,114.9380382576506,65.06196174234941,175.54165366974388,114.4923300379027,54.13915415880166,160.04198710598564,250.19608627056473,267.27295853837177,95.08099828594685,84.91900171405317,214.8127725113033,183.44338021959223
4,4,813.2173,831.8734130859375,863.9238,799.823,821.82776,750.0731,781.6452,732.852,868.70746,817.0441,842.8757934570312,894.5392,814.17395,869.66425,814.17395,190.56554,215.960693359375,208.77338,223.14801,168.52444,215.48154,127.31717,158.94135,323.77036,324.7287,324.24951171875,395.6435,405.22656,488.5994,480.93292,113.66274800950936,66.33725199049064,177.99356863837338,115.70018069072775,56.354470085029725,158.6001115110284,251.29386521300165,266.89522892851414,94.7387995889225,85.26126807713669,214.75009869547927,182.04209860947242
5,5,814.09924,833.6951904296875,866.67377,800.7167,824.61414,752.92175,780.6428,733.8038,869.5414,816.01105,842.7762451171875,893.4389,814.09924,869.5414,815.0552,188.85301,216.6620330810547,211.86737,221.4567,166.79756,213.78523,118.850975,156.24931,324.06244,325.02133,324.5418701171875,395.98233,405.57162,488.0398,482.2862,116.89876686945026,63.101248228344176,179.5022891241375,117.49922519735243,55.25080145265036,162.6092313328047,252.64560057861036,267.6141151788857,93.78546951243924,86.2145934553945,212.93299516868908,182.07339453624942
6,6,812.9057,834.4991455078125,867.6092,801.38916,825.3819,754.36334,782.19495,735.16907,869.5286,815.78485,842.65673828125,893.52136,812.9057,870.48834,814.82513,188.90147,216.24102783203125,211.92426,220.5578,164.91942,212.88354,117.91459,152.44875,324.16028,325.11954,324.639892578125,396.10645,404.74002,484.3604,482.44186,120.87441240363097,59.12560113650252,180.6410219050277,116.88853798366159,55.49285031418078,163.30333945399843,252.5799111114178,266.90645217644357,93.28118401047514,86.71888103786141,213.06970823511605,183.4860552415265
7,7,813.07404,834.5789794921875,867.5534,801.6046,826.4549,753.81573,782.4891,735.65594,869.46497,815.9413,842.703125,892.4036,814.0298,870.4207,814.9856,191.92833,216.39559936523438,212.07785,220.71335,163.14333,212.07785,115.168304,147.79132,324.33936,326.25836,325.2988586425781,396.3019,403.97794,484.57593,482.65698,123.8531096372925,56.14690401555154,182.47733192376398,116.01691022291959,57.43419578687888,162.29710598343607,254.37325801090756,266.53773501545857,92.21297347862856,87.78702652137146,211.66405530392743,182.10486804794485
8,8,813.2113,834.3050537109375,867.8634,800.74677,827.59344,754.72394,784.447,736.5066,869.781,817.0465,843.4137573242188,892.7924,814.1701,870.7398,814.1701,189.89436,217.21859741210938,212.90424,221.53294,164.00826,211.9455,116.071014,146.75085,325.0774,326.03613,325.5567626953125,396.98325,404.6532,485.18777,480.39404,120.34147588044087,59.65851167055954,182.51473403965895,117.37949198120211,57.85159904601904,160.90655114989175,253.29576767549764,266.86307218353966,93.76437897016685,86.23562102983317,211.78292791624233,182.09545604726856
9,9,813.29517,833.8414916992188,867.76685,799.91614,826.67413,753.08954,783.67017,736.8436,869.6781,816.1621,842.9201049804688,892.6136,814.25073,870.6338,814.25073,192.10915,217.0585174560547,213.22015,220.89688,163.32138,209.38179,115.34181,146.04874,324.53278,326.45197,325.49237060546875,396.50214,403.21927,484.78458,479.02704,123.01708804209173,56.98291195790827,182.39759629539324,118.20248879505363,56.982886827736365,159.72948962477622,254.3776105857616,266.5198658737224,92.73206126577497,87.26793873422504,211.65700654870398,181.42615215012066
10,10,812.4954,833.5885009765625,867.14557,800.0314,825.9182,754.0102,782.77344,735.79346,869.0631,816.3305,842.69677734375,893.0325,813.45416,870.02185,813.45416,191.81361,218.20248413085938,215.8035,220.60149,162.06615,209.08635,116.00558,145.75304,324.2378,328.07617,326.156982421875,396.20746,401.96503,484.49023,480.6519,124.54684171741722,55.45317679090623,185.6324148674463,120.09475172347064,56.59364592235533,161.86310166259088,255.74294426123282,263.60752470104296,90.65952251940571,89.34048708404097,213.02915057182452,182.22923213235242
11,11,811.5996,833.1898193359375,866.2948,800.0849,825.99304,753.0662,780.89355,735.794,869.17346,816.3974,842.785400390625,892.203,813.51874,870.133,813.51874,189.00302,216.83169555664062,212.99327,220.67014,163.09358,206.276,116.07271,146.78021,324.30795,326.2272,325.267578125,396.27866,402.03632,484.56274,479.76468,121.19149690643056,58.80854123778912,184.87885375669714,123.2098097586167,57.68747530660547,156.36495487996012,254.33880652027796,265.7426813706801,92.97428464205312,87.02572017095305,211.77951282165733,182.17456329823565
12,12,810.8972,832.92138671875,866.4364,799.40643,825.2608,752.4854,782.1701,735.2491,869.3091,815.68506,842.4970703125,892.2908,812.8124,869.3091,812.8124,192.40321,216.86863708496094,213.51064,220.22664,163.62033,204.87578,117.56776,146.35062,324.80438,325.7638,325.2840881347656,396.76154,402.51813,485.98837,478.31296,126.27245922689411,53.72755112375279,183.563372982931,124.52653362681176,56.187966918079916,156.16216866789875,253.31254253796547,266.8315989368614,94.02249751232537,85.97750248767463,212.15589722606006,182.14347227713375
13,13,810.8948,833.3517456054688,866.32043,800.38306,825.22906,751.64667,780.3151,735.40125,869.18726,816.6285,842.9078369140625,892.1221,812.806,869.18726,797.5162,192.5093,216.96054077148438,213.60448,220.31659,163.7431,204.01576,115.79947,145.52452,324.8337,326.75143,325.7925720214844,397.70804,403.46127,485.92432,484.96545,126.75313607082445,53.24683768312854,183.63890121477303,124.01566279765147,56.32007632787987,155.69408097535367,254.61994328649808,265.05767252974744,92.92840076796256,87.07160408102011,212.04304884059312,172.2277141863454
14,14,810.9254,832.959228515625,866.48895,799.4295,828.1693,752.48785,779.31165,735.2441,868.40497,816.6734,842.5391845703125,891.3968,812.8414,868.40497,812.8414,192.69626,218.57229614257812,216.65555,220.48903,160.11166,204.19673,115.06825,145.7361,324.95145,326.86816,325.9097900390625,397.7876,404.4962,486.91605,479.24908,127.14307716854304,52.856896842083394,193.2007015999273,125.57479007949028,59.14640238788257,157.5875970499007,254.60279304991315,265.0520027579272,92.97830603749111,87.02176146989132,211.98391306275914,182.82612236391984
15,15,810.8639,832.8663330078125,866.3484,799.38434,828.0832,752.50946,779.29504,735.2901,868.26166,816.60364,842.4326171875,891.2208,812.77716,868.26166,812.77716,192.94725,218.85073852539062,216.93196,220.76952,160.32805,203.50053,115.23681,145.93723,324.38342,327.26163,325.822509765625,398.25632,404.97205,486.52008,478.84494,127.06469837158537,52.935307594368716,193.1957155618332,126.87800383350707,59.220542926761475,156.4959961876394,255.92411493976442,263.99196016721294,91.92127385129406,88.07880115576262,211.84551976979634,182.8190462879397
16,16,812.61334,832.7298583984375,865.2995,800.1603,828.8982,753.22174,782.9176,734.0632,869.13116,818.36096,843.74609375,891.1636,812.61334,868.1733,797.2865,188.67996,217.42758178710938,213.59456,221.26059,154.1828,204.01202,112.97789,145.55853,325.7103,327.6268,326.6685485839844,399.49585,406.2036,484.78046,482.86392,118.27080622586526,61.729179761516555,196.63971550740706,128.32387291852874,65.21648812970373,153.1109866544153,255.53615520038187,263.65465828588947,93.59662502223193,86.4033697849131,211.7123310809811,172.87734713868363
17,17,812.67413,832.35888671875,865.487,799.23083,828.03784,752.1794,784.82733,734.89514,869.3279,817.4753,843.401611328125,890.45306,812.67413,868.3677,812.67413,191.49594,217.8870849609375,212.60886,223.16531,153.10886,202.0524,112.80239,144.47176,324.89108,326.81046,325.85076904296875,398.7863,405.50403,485.15723,480.3589,117.66597923896788,62.33403716357511,194.8052496397467,130.87513981882523,66.86650644444747,146.78055017365764,256.16570201758725,264.38878713597774,93.72011763027763,86.27987738367688,210.2976076585747,183.49132814756572
18,18,813.70526,831.8733520507812,864.3846,799.3621,828.04846,751.5515,786.9314,735.29584,868.2094,817.53015,842.8697509765625,888.28986,811.7929,868.2094,813.70526,192.35725,217.2808837890625,211.52928,223.03249,153.05463,201.94327,112.79337,141.5514,324.6442,329.4372,327.04071044921875,398.45648,406.12527,486.64777,480.89618,116.05773157959764,63.94226842040238,193.7457097145593,128.86747401419169,68.17566784853155,146.1653031519511,260.18385609301544,260.3188572144425,90.31842934851946,89.68151519586725,208.04596749678828,185.74358302637742
