,frame,nariz_x,cuello_x,hombroI_x,hombroD_x,codoI_x,codoD_x,manoI_x,manoD_x,caderaI_x,caderaD_x,caderaM_x,rodillaI_x,rodillaD_x,tobilloI_x,tobilloD_x,nariz_y,cuello_y,hombroI_y,hombroD_y,codoI_y,codoD_y,manoI_y,manoD_y,caderaI_y,caderaD_y,caderaM_y,rodillaI_y,rodillaD_y,tobilloI_y,tobilloD_y,angCuelloI,angCuelloD,angCodoI,angCodoD,angHombroI,angHombroD,angCaderaI,angCaderaD,angCaderaTorsoI,angCaderaTorsoD,angRodillaI,angRodillaD
0,0,269.4852600097656,274.41815185546875,324.1954345703125,224.64085388183594,354.6896057128906,239.887939453125,360.0709533691406,269.4852600097656,328.6798400878906,256.9288024902344,292.8043212890625,357.3802795410156,264.10394287109375,337.64874267578125,297.2887878417969,252.61630249023438,280.48974609375,278.6914367675781,282.28802490234375,328.1443786621094,348.82464599609375,347.9255065917969,359.6143798828125,409.0672302246094,412.663818359375,410.86553955078125,483.6961669921875,498.9815979003906,561.0224609375,571.8121948242188,97.96695255911996,82.03301172594854,196.4405471912095,122.93605577668258,240.40979719025103,280.83768540923217,251.83412143492097,271.8821923641902,95.1575411203791,84.84241026301196,215.35033571974,160.25566298649866
1,1,270.91961669921875,274.0665283203125,323.9676513671875,224.16539001464844,354.5377197265625,239.450439453125,359.0333251953125,270.0204772949219,325.7658996582031,255.63458251953125,290.70025634765625,357.2350769042969,264.62579345703125,338.35357666015625,296.99407958984375,254.0604248046875,281.031982421875,278.3348083496094,283.7291259765625,327.7825927734375,349.3598327636719,347.56170654296875,361.946533203125,407.79815673828125,413.19244384765625,410.49530029296875,483.3184509277344,498.602294921875,560.6368408203125,571.4254150390625,93.56105937500759,86.4389047430094,198.92032933165268,125.4887843374615,241.36827684712324,280.0163790448813,251.77694865514812,271.61111576955545,92.92301727716567,87.07697890997353,216.3446883194888,162.04536379433875
2,2,273.0962829589844,273.9925537109375,324.183837890625,223.80130004882812,352.86456298828125,238.14166259765625,358.2421875,267.7186584472656,326.8726806640625,256.0671081542969,291.46990966796875,358.2421875,264.1335754394531,337.6279296875,295.50311279296875,253.25485229492188,280.6668395996094,279.3186950683594,282.0149841308594,324.25640869140625,347.6239929199219,347.6239929199219,361.1053161621094,406.9417724609375,413.2330322265625,410.08740234375,478.8420715332031,498.6146545410156,564.2236938476562,566.919921875,90.33409098276033,89.6659099522999,199.58740658713114,126.83311583028174,238.99124453346377,280.7908088856647,251.50629952721548,270.3194822924451,92.61332628209713,87.38666936388472,217.14479033924243,160.7298420394376
3,3,271.8631591796875,272.7605895996094,324.80987548828125,220.71128845214844,353.52667236328125,238.65931701660156,358.013671875,267.37615966796875,326.6046447753906,255.70993041992188,291.15728759765625,358.013671875,263.78656005859375,338.2708435058594,295.19561767578125,252.95777893066406,280.3927001953125,279.04345703125,281.7419738769531,324.0187683105469,346.5064392089844,346.5064392089844,360.8985595703125,410.37139892578125,412.17041015625,411.2709045410156,481.43243408203125,497.62353515625,562.3880004882812,567.7850341796875,90.38863580051043,89.6113973355043,201.2741627838008,132.10834413384939,238.92662729869687,284.0045823407647,247.60815313160862,273.9456746055459,96.54765805803824,83.45234194196178,217.55079044388634,161.2827595131285
4,4,271.7734680175781,272.6699523925781,324.6669616699219,220.67294311523438,352.4584655761719,237.70643615722656,358.7340087890625,267.29095458984375,327.35650634765625,255.63645935058594,291.4964904785156,357.8375244140625,264.6014709472656,337.218017578125,295.9789733886719,252.61630249023438,280.47857666015625,279.5798034667969,281.37738037109375,324.51898193359375,346.08978271484375,346.98858642578125,360.4703063964844,410.80218505859375,414.3973693847656,412.59979248046875,481.8061218261719,497.98419189453125,562.6966552734375,568.08935546875,90.85262389270457,89.1474097247318,196.12913154619193,130.67039806826494,239.256586975188,283.7565047615436,249.63656140195013,273.25209527486743,95.23998823942493,84.75996190391518,217.53370131058296,162.0095736030879
5,5,271.0504455566406,274.639892578125,324.8918151855469,224.387939453125,353.60723876953125,237.84828186035156,357.1966247558594,267.4610290527344,327.5838928222656,255.79541015625,291.68963623046875,357.1966247558594,264.7689514160156,338.3521423339844,296.1764221191406,253.5308837890625,280.0541687011719,278.7055358886719,281.4028015136719,327.2566223144531,345.2384948730469,348.8348693847656,359.6240234375,409.9732666015625,414.4687805175781,412.22100830078125,481.90081787109375,498.983642578125,561.0211181640625,573.6083984375,96.16982119295508,83.83017787390213,201.15783100185715,127.81685431606033,240.93521495572105,280.36961765747003,251.20617932915317,272.4774874669959,93.76740376069324,86.2326478009607,215.77390307092918,163.235906747807
6,6,271.6603088378906,273.0085144042969,324.68963623046875,221.32737731933594,351.6536865234375,237.50582885742188,357.0465087890625,267.1662902832031,328.28485107421875,256.3806457519531,292.332763671875,357.0465087890625,265.3686828613281,338.1716613769531,296.8267517089844,253.00096130371094,280.4472961425781,279.09747314453125,281.797119140625,324.0914611816406,345.68853759765625,348.38818359375,359.1867370605469,409.5799865722656,414.979248046875,412.27960205078125,481.5703430175781,499.56793212890625,560.759765625,573.3580322265625,91.31606694699134,88.68393261147953,198.41914371073548,128.67947988747628,240.5626644482852,282.71351228370713,252.51649289219478,271.77096686917287,94.04490662056611,85.95513811018289,215.1840889153419,162.9758131442129
7,7,271.7389831542969,274.43072509765625,324.6767272949219,224.1846923828125,354.2859802246094,237.64344787597656,356.0804748535156,266.35546875,328.2657470703125,256.4857177734375,292.375732421875,356.97772216796875,264.56097412109375,338.1354675292969,296.8619689941406,253.0121307373047,280.4356689453125,279.0869445800781,281.78436279296875,329.4383850097656,345.62274169921875,349.2192687988281,359.1097106933594,410.3602600097656,414.8559265136719,412.60809326171875,481.3917236328125,499.3743591308594,560.5153198242188,573.1032104492188,94.06828984399198,85.93167444830395,205.27412646743537,127.06603894135752,241.07985699688282,280.3675171472391,251.57452774032373,271.87389961047114,94.14793325789076,85.85206674210926,215.40404832737298,161.79923109740818
8,8,272.3616638183594,273.25787353515625,325.23858642578125,221.2771759033203,352.1251525878906,237.4091339111328,356.60626220703125,266.088134765625,328.8234558105469,256.229736328125,292.526611328125,357.5024719238281,263.39947509765625,338.6818542480469,294.76715087890625,252.8369903564453,279.8238525390625,278.9242858886719,280.7234191894531,323.9024353027344,345.491943359375,346.3915100097656,358.9853515625,411.15997314453125,412.9590759277344,412.05950927734375,481.32586669921875,497.51800537109375,561.3869018554688,567.683837890625,90.91059387734566,89.08940641363334,199.60068447487762,129.18301509346796,240.12175399280366,282.99468404004267,249.18827353117524,273.42680422669355,96.87085695015148,83.12919000012627,215.4601924823505,160.7594577396788
9,9,272.133544921875,273.482421875,325.1899108886719,221.77490234375,353.9662780761719,237.06231689453125,355.76483154296875,265.83868408203125,328.7869873046875,255.9468231201172,292.3669128417969,356.6640625,263.1408996582031,337.77960205078125,293.7157897949219,252.06341552734375,279.9383239746094,279.03912353515625,280.8375244140625,325.7970886230469,345.57928466796875,346.47845458984375,359.067138671875,411.22021484375,413.0185852050781,412.119384765625,481.35711669921875,497.54254150390625,562.2843017578125,564.9818725585938,91.77412136397928,88.22587804813797,206.63927637684583,128.39893669750717,239.38679279009494,282.2895631509145,249.73811293441616,273.4505562857789,96.71645215796853,83.28359523048724,214.81116058665918,160.47681085144532
10,10,273.3294677734375,274.22503662109375,324.3782653808594,224.07183837890625,353.0372314453125,236.61012268066406,355.7240295410156,266.1647033691406,327.0650329589844,256.3132019042969,291.6891174316406,357.51519775390625,264.3735046386719,337.8121643066406,295.7192687988281,252.06097412109375,279.492919921875,278.1438293457031,280.842041015625,324.0136413574219,345.5994567871094,346.4988708496094,359.989990234375,407.65863037109375,413.9544982910156,410.80657958984375,478.7119445800781,498.4989013671875,561.45751953125,567.7533569335938,90.32901807807092,89.67101769760237,205.1826429136922,126.920064138416,239.54415104167646,279.4170924761949,251.88737381914456,270.3609501903903,92.49049593960414,87.50945502161687,216.59135377117462,161.0936862165242
11,11,272.76385498046875,272.7638244628906,324.8222351074219,220.70542907714844,354.4416809082031,236.86146545410156,354.4416809082031,267.37847900390625,327.5149230957031,255.710205078125,291.612548828125,358.03192138671875,263.7882385253906,337.3880920410156,295.2027893066406,251.1145477294922,279.4504699707031,278.10113525390625,280.7998046875,324.8778991699219,345.5675964355469,345.5675964355469,359.96044921875,412.134521484375,413.0340576171875,412.58428955078125,478.7014465332031,498.4916076660156,564.158935546875,566.8576049804688,88.51518535497806,91.48481508002175,212.34233406964472,129.2564806081806,239.14241221390824,282.52158593504623,246.08908023431994,274.6822070166433,97.34048847525234,82.65951213477204,218.20932996290227,160.72090815200323
12,12,272.8105773925781,272.36083984375,324.0805358886719,220.64114379882812,353.76312255859375,236.83164978027344,355.56207275390625,266.5142822265625,326.7789611816406,256.62005615234375,291.69952392578125,358.2605285644531,263.81585693359375,338.4720764160156,296.1968994140625,251.81141662597656,278.7818298339844,276.0848083496094,281.4788513183594,323.7325439453125,345.3088684082031,342.61181640625,357.8950500488281,407.3407897949219,414.5329284667969,410.9368591308594,479.26190185546875,497.2421875,561.0722045898438,569.163330078125,86.05957577693246,93.94042422306754,206.4781112331902,127.2110848385719,241.06387580008604,281.24782827018873,252.2129391508439,269.119214518228,92.47212429246437,87.52787065097677,217.23779019498133,160.7335849831028
13,13,272.6008605957031,272.6008605957031,324.54083251953125,220.660888671875,353.1973571777344,236.7801971435547,355.8839416503906,266.3322448730469,327.2273864746094,256.4815673828125,291.8544921875,358.5704650878906,264.5412292480469,337.97357177734375,295.88427734375,251.63711547851562,278.6206359863281,275.9222717285156,281.3190002441406,323.5931701660156,345.17999267578125,342.48162841796875,357.77227783203125,408.1415100097656,414.4376525878906,411.2895812988281,480.09759521484375,497.1871337890625,561.947509765625,569.1431274414062,87.02606660267331,92.97393339732669,202.9163178451903,127.24537238820537,241.96249053592885,281.19232747126586,251.54845971598337,270.4772340743162,93.1716859402567,86.82830969509305,217.66205422546582,162.02567918915076
14,14,272.75872802734375,272.3102722167969,323.8816833496094,220.73886108398438,354.3760986328125,239.57363891601562,358.86053466796875,268.2742614746094,326.5723571777344,257.5115051269531,292.04193115234375,358.86053466796875,263.7897644042969,337.3350830078125,295.18109130859375,251.48924255371094,278.88983154296875,276.6438903808594,281.13580322265625,324.258056640625,346.71759033203125,346.71759033203125,361.0917053222656,411.4010009765625,413.19775390625,412.29937744140625,478.779541015625,498.5439453125,564.125732421875,566.8209228515625,86.56868144226799,93.43135239854305,201.3458661097076,132.62686477488006,239.85620109800732,283.5301174105524,245.8863223480766,272.7169039234402,96.92289332309716,83.07710667690284,219.7595506780634,159.5159261786296
15,15,272.32830810546875,272.7778625488281,324.47723388671875,221.07847595214844,354.148193359375,239.06088256835938,360.4420471191406,268.7318420410156,328.07373046875,257.0432434082031,292.5584716796875,357.74468994140625,264.2362365722656,337.96405029296875,293.90716552734375,251.82501220703125,279.25360107421875,277.9046630859375,280.6025695800781,324.6681823730469,346.2513732910156,347.1506652832031,360.6401062011719,411.0008239746094,412.7994384765625,411.900146484375,478.4482116699219,498.2328186035156,562.9822998046875,565.68017578125,89.44437334314335,90.55566001398513,196.7553915911904,131.18935584140252,239.09992217713483,283.82395981271566,247.70524009809694,273.3621268487189,97.03105698902613,82.96889505521033,216.91532330388668,161.0673353467063
