,frame,nariz_x,cuello_x,hombroI_x,hombroD_x,codoI_x,codoD_x,manoI_x,manoD_x,caderaI_x,caderaD_x,caderaM_x,rodillaI_x,rodillaD_x,tobilloI_x,tobilloD_x,nariz_y,cuello_y,hombroI_y,hombroD_y,codoI_y,codoD_y,manoI_y,manoD_y,caderaI_y,caderaD_y,caderaM_y,rodillaI_y,rodillaD_y,tobilloI_y,tobilloD_y,angCuelloI,angCuelloD,angCodoI,angCodoD,angHombroI,angHombroD,angCaderaI,angCaderaD,angCaderaTorsoI,angCaderaTorsoD,angRodillaI,angRodillaD
0,0,780.9999,793.45947265625,859.5912,727.32776,875.8845,699.53326,860.5496,714.86816,832.7551,748.41327,790.584228515625,836.58887,726.3693,833.71356,712.9513,243.87936,232.85711669921875,235.25325,230.461,328.22345,309.05435,394.35687,379.0216,393.39844,394.35687,393.8776550292969,510.33,511.28845,623.42773,627.26154,136.42768700657618,43.57229979071169,202.99524751123894,211.8383070900328,257.9845967490911,252.59895091109144,268.7732263713583,258.6728332397319,88.32594927839618,91.6740497793824,183.33413817400705,184.076361170734
1,1,782.0866,793.0838012695312,859.5453,726.6223,874.84576,699.84644,859.5453,714.1907,832.76935,748.6167,790.6929931640625,836.5945,726.6223,833.7257,712.27814,244.24101,233.68930053710938,234.64856,232.73006,329.6138,310.42892,395.80167,379.49454,393.8832,394.84244,394.3628234863281,510.91107,511.8703,626.0204,627.93896,135.35739639562442,44.642590452666674,202.16890390469413,210.7474712380684,260.02044408577854,251.81238658481578,268.78098255349,258.70284504656,88.49443958678083,91.50556136046514,183.29972768096852,183.59891728737176
2,2,780.51843,797.3140869140625,862.0972,732.53094,882.252,708.5372,865.9363,721.9737,838.1035,752.68567,795.3945922851562,838.1035,728.6919,831.38525,712.37616,248.37589,234.48056030273438,235.918,233.0431,325.03983,311.62366,392.12076,377.74628,393.07907,395.95398,394.51654052734375,511.90814,507.1167,620.196,627.86237,139.1273816021138,40.872631886487866,206.41332005872346,208.4659694892307,255.98588990473544,254.29159105355586,271.9276968190796,255.89226608104607,87.38512228886826,92.61483681686867,176.4498366029238,184.48458791704732
3,3,780.3077,797.5884399414062,861.9111,733.2658,882.0719,709.26483,866.71124,721.7453,837.91003,752.4666,795.1883544921875,837.91003,729.42566,832.14984,713.105,247.73955,233.8260498046875,235.26538,232.38673,324.5036,312.02945,391.67215,378.23843,392.6317,396.4699,394.5508117675781,511.616,506.81824,621.00476,625.8025,139.8790574112542,40.12092900368794,205.61198860491922,207.44566217063587,255.98749638247182,254.51125958287045,272.57205101758836,255.6339287649631,86.5724209052873,93.42757542504205,176.98578788671634,183.98374380558863
4,4,790.82733,808.51904296875,874.02594,743.0121,890.2831,721.0171,874.9822,732.49274,845.3368,758.313,801.8248901367188,842.46783,730.58014,833.86115,711.45404,247.35072,233.92306518554688,237.75954,230.08658,324.08032,309.69354,391.21875,380.6684,394.0961,393.137,393.6165466308594,513.0269,505.35403,622.36664,622.36664,139.45047156990321,40.549538614778236,203.50430151008,204.6296434777313,255.98243691744574,257.9065583355153,270.7504305234939,256.7497562063437,88.2310797124352,91.7689202875648,176.88108108674004,184.59861109505152
5,5,791.3612,808.15771484375,873.9044,742.4111,891.18097,721.29535,874.86426,732.81305,844.15045,757.76794,800.959228515625,842.2309,729.9336,833.59265,711.6973,247.69412,233.78927612304688,238.10457,229.474,324.41037,308.10815,391.5371,381.94757,395.37292,393.45502,394.4139709472656,510.44736,507.57047,622.6449,623.6038,136.62540450551313,43.37458573020253,204.98187633322885,203.89683248168063,254.925014905041,258.7241109972823,269.68376024911186,257.5643157800116,88.70587583157985,91.29412596519953,176.55309540279603,184.7758135228783
6,6,799.9149,819.5515747070312,884.20886,754.8943,900.4929,732.8629,882.293,737.65234,850.68286,762.5574,806.6201171875,846.8513,725.1998,834.3988,707.9578,248.48372,235.06256103515625,240.8145,229.31062,331.88684,304.0858,394.19952,366.3985,395.15817,393.24088,394.19952392578125,511.15558,508.27963,623.3184,623.3184,140.56471054033676,39.435289459663245,206.41924866292302,200.8119912034227,254.77876858418784,258.66686055946883,270.6455093140479,253.2557326195033,86.6007125620639,93.3992874379361,175.5567483878096,189.46659619954633
7,7,800.5503,819.699951171875,884.8089,754.59106,902.04364,734.4838,880.0215,738.3138,849.38196,762.2509,805.81640625,843.6371,725.86646,834.0622,704.8019,248.96889,235.05828857421875,240.33473,229.78186,326.6763,301.7332,400.5463,366.96902,395.74957,393.83084,394.79022216796875,510.87164,501.27814,625.0344,624.0751,139.3716455023802,40.628345481849216,207.888914127013,198.97329061847694,254.07835315868337,259.0197817751741,271.59533167705274,252.55409780141804,86.29396043296076,93.70599768407789,178.0626491716389,188.97364778676817
8,8,790.18884,809.3551635742188,873.56244,745.1479,891.77045,721.18994,875.47906,730.77313,842.8963,756.6477,799.77197265625,840.02136,724.0649,833.3131,702.98193,252.809,236.97372436523438,240.33272,233.61472,331.50568,306.5531,390.04834,372.77347,400.6052,399.64548,400.1253356933594,514.81134,505.21417,624.2189,625.17865,137.44167352204613,42.558340057069415,206.84481042934985,206.4181831534125,255.71144229950633,254.81099094997333,270.80449361902555,253.48515314154383,87.27594830686031,92.72405079090828,177.93332636989388,187.18476660162847
9,9,782.5038,801.2263793945312,866.0353,736.4175,887.15814,717.2149,866.99536,726.8162,838.19147,752.73975,795.465576171875,838.19147,722.97565,833.3908,703.773,254.12912,237.81369018554688,241.65262,233.97478,329.9479,305.95465,395.20966,370.25662,400.0083,399.04855,399.5284423828125,513.25665,503.65933,624.58545,626.50494,135.54020093813975,44.45978561914784,210.62267002155394,203.42977048585684,253.15606865577683,258.4525972491666,269.35653290396203,254.76127354413666,88.60326858699692,91.3966895746422,177.53089162399672,186.99790628631524
