,frame,nariz_x,cuello_x,hombroI_x,hombroD_x,codoI_x,codoD_x,manoI_x,manoD_x,caderaI_x,caderaD_x,caderaM_x,rodillaI_x,rodillaD_x,tobilloI_x,tobilloD_x,nariz_y,cuello_y,hombroI_y,hombroD_y,codoI_y,codoD_y,manoI_y,manoD_y,caderaI_y,caderaD_y,caderaM_y,rodillaI_y,rodillaD_y,tobilloI_y,tobilloD_y,angCuelloI,angCuelloD,angCodoI,angCodoD,angHombroI,angHombroD,angCaderaI,angCaderaD,angCaderaTorsoI,angCaderaTorsoD,angRodillaI,angRodillaD
0,0,564.8789672851562,549.661865234375,598.893798828125,500.42987060546875,598.893798828125,480.737060546875,600.68408203125,480.737060546875,576.5155639648438,517.437255859375,546.9764404296875,566.669189453125,500.42987060546875,553.2423706054688,491.4786071777344,140.38845825195312,167.81890869140625,164.67115783691406,170.9666748046875,224.0288848876953,241.11671447753906,265.3994140625,300.47442626953125,301.373779296875,301.373779296875,301.373779296875,384.1148681640625,385.9135437011719,441.673828125,454.264892578125,57.32223123815383,122.67778192448911,182.47789199927593,195.6807023064239,273.65835075440793,250.66092121191727,276.78641087109696,258.62528498779443,88.84809310185116,91.15190689814885,173.65578379839,183.91372070621765
1,1,563.5768432617188,548.3656616210938,596.6837158203125,500.0475769042969,596.6837158203125,477.6781005859375,599.3680419921875,477.6781005859375,572.524658203125,515.2588500976562,543.8917236328125,561.7872924804688,500.0475769042969,551.9447631835938,492.88934326171875,140.65829467773438,167.62863159179688,164.0325927734375,171.2246856689453,221.5692901611328,243.14556884765625,264.7218322753906,301.581298828125,303.3793029785156,303.3793029785156,303.3793029785156,387.8863525390625,387.8863525390625,443.6250305175781,456.211181640625,56.320791194570695,123.67922412127064,183.55952075623912,197.27720438340103,274.2563529660128,248.46642587358326,277.24113409091365,259.79602321699406,88.11238490424854,91.88761509575146,177.22681160214776,184.2230872944842
2,2,562.3278198242188,547.1165771484375,594.5399780273438,499.6932067871094,595.4347534179688,477.32373046875,598.1190795898438,477.32373046875,570.380859375,514.0097045898438,542.1953125,561.4330444335938,497.0088806152344,553.3800048828125,493.4297790527344,140.51821899414062,167.01882934570312,162.97637939453125,171.06129455566406,220.46922302246094,242.02902221679688,265.3855285644531,302.21685791015625,303.1152038574219,304.0135192871094,303.5643615722656,389.3544616699219,393.8460998535156,447.7456359863281,458.5255432128906,55.272141098369374,124.72788032418596,177.47167388389272,197.49518304057284,273.9805737492663,247.63258899257917,276.83654206956703,258.37053613464775,87.0229111508937,92.97708687242155,178.07115958734474,187.54919817498367
3,3,559.7648315429688,543.6436157226562,591.1117553710938,496.1754455566406,592.00732421875,473.7847595214844,595.58984375,476.47161865234375,567.8255004882812,512.2966918945312,540.0610961914062,558.8692016601562,498.8623046875,553.4954223632812,493.488525390625,141.03936767578125,168.45008850097656,164.4058837890625,172.49429321289062,221.9234619140625,248.88482666015625,265.0616455078125,302.80755615234375,303.7062683105469,304.6050109863281,304.1556396484375,394.4761962890625,389.08392333984375,447.5002136230469,458.2847900390625,54.66896368752379,125.33103319674433,176.14470473194262,199.18887870943922,273.97769964897856,248.79397159083675,276.5624138942329,260.03685526495525,87.56052741483221,92.4394725851678,179.8480469603019,184.59555117030334
4,4,558.2068481445312,542.92236328125,590.5739135742188,495.2708435058594,590.5739135742188,472.7936706542969,593.2711791992188,473.6927795410156,566.298583984375,508.7571105957031,537.52783203125,559.1058959960938,497.0690002441406,552.8123168945312,493.47265625,140.649169921875,167.63613891601562,163.13832092285156,172.13397216796875,223.4092559814453,246.7979736328125,264.7892761230469,301.6714782714844,302.571044921875,303.4706115722656,303.02081298828125,388.9294128417969,393.4272155761719,446.5016174316406,458.1960144042969,55.0821276008561,124.91789401712134,183.72940122127568,197.6928213943963,275.3921585848027,247.85369698889173,275.6567315941006,261.7013179585964,86.8225803887158,93.17748132085752,178.52249848769918,184.2247948417767
5,5,549.235595703125,531.783935546875,579.664306640625,483.9035339355469,580.5592651367188,462.42449951171875,582.3491821289062,464.2144470214844,555.5003662109375,499.11785888671875,527.30908203125,559.0802001953125,491.063232421875,563.5549926757812,496.4329833984375,140.39154052734375,166.90591430664062,162.86135864257812,170.95046997070312,222.18162536621094,247.34783935546875,268.0200500488281,307.5669250488281,303.0729675292969,304.87054443359375,303.97174072265625,403.7377014160156,395.6485290527344,480.1350402832031,468.45074462890625,51.81880698262349,128.1811899544237,178.62798392924086,197.40581684547237,273.96408263624306,249.46830203244724,269.78935094031897,263.1033813831984,86.3040592841948,93.69600662746294,178.6844832540552,189.28888833772092
6,6,548.3848876953125,530.896484375,578.8773803710938,482.9156188964844,580.6710815429688,461.3915100097656,581.5679321289062,462.2882995605469,555.5595703125,499.0587158203125,527.3091430664062,558.2501220703125,490.9871826171875,560.0437622070312,496.36822509765625,139.5784912109375,167.00350952148438,162.9571990966797,171.04981994628906,222.30313110351562,249.278564453125,267.2621765136719,305.92694091796875,298.7335205078125,304.1285705566406,301.4310302734375,400.3409423828125,394.0466613769531,474.97296142578125,467.77947998046875,52.65468617645398,127.34531687507685,180.58816990123015,196.29084310498115,273.08923520315255,249.79567201972267,273.93755589117137,259.41612100474606,83.01697725280327,96.98308408184695,180.14265032204855,189.30347762178806
7,7,548.4129638671875,530.9165649414062,578.9195556640625,482.9135437011719,580.7140502929688,461.3794860839844,581.6112670898438,462.2767333984375,555.5910034179688,499.0640563964844,527.3275146484375,558.28271484375,490.98876953125,560.9744873046875,496.372314453125,139.50717163085938,166.90476989746094,162.8625030517578,170.94703674316406,222.14910888671875,249.09756469726562,267.96148681640625,305.6893005371094,298.5030517578125,303.89276123046875,301.1979064941406,399.110595703125,393.7209167480469,474.5662841796875,467.3800354003906,52.62382000797448,127.37617694629093,180.6119799406768,196.31364227643067,273.07973722547706,249.78123257111633,273.9139891546259,259.41653342129587,83.02255890307978,96.97744694248641,179.48947568925456,189.31709701899308
8,8,548.4315185546875,530.9334716796875,578.9408569335938,482.9261169433594,580.7355346679688,461.39007568359375,581.6328735351562,462.2874450683594,555.6102294921875,499.0780944824219,527.3441772460938,558.3021850585938,491.0021057128906,558.3021850585938,496.3861389160156,139.49925231933594,166.89181518554688,162.8502960205078,170.933349609375,222.12603759765625,249.06954956054688,267.92999267578125,305.6509704589844,298.46600341796875,303.8547058105469,301.16033935546875,395.4626770019531,393.66644287109375,469.1082763671875,467.31201171875,52.61791915478864,127.38210197273098,180.61229412937863,196.3179862767428,273.0779180936267,249.77849129186538,273.8552887693272,259.4166384809422,83.02370743220507,96.97634802699062,181.58966687885078,189.3195968682293
9,9,541.8875122070312,526.6732788085938,575.895751953125,477.4508056640625,578.58056640625,455.0769348144531,580.3705444335938,458.6567687988281,554.4168701171875,496.2448425292969,525.3308715820312,556.206787109375,490.8751525878906,578.58056640625,499.8246765136719,137.4676055908203,168.48495483398438,168.03541564941406,168.93447875976562,231.8682403564453,247.1521453857422,277.719970703125,302.8934326171875,302.8934326171875,308.28778076171875,305.5906066894531,401.7893371582031,409.8808288574219,496.1899719238281,493.4928283691406,63.34845979458588,116.6515224454105,180.17359107898872,199.63760847753073,268.11481026246577,253.5137823247594,274.261061436983,261.6765140046656,84.14108800519728,95.8589064677359,167.70330125748055,189.1349905153422
10,10,540.6494140625,524.9217529296875,573.9022216796875,475.9412536621094,579.2946166992188,455.2705993652344,581.9907836914062,459.76422119140625,555.029052734375,495.7132263183594,525.3711547851562,556.826416015625,493.01702880859375,571.2060546875,500.2068176269531,137.4308624267578,168.42198181152344,167.0745391845703,169.76942443847656,229.95506286621094,245.22604370117188,274.8697509765625,305.4117126464844,305.4117126464844,307.2082824707031,306.30999755859375,398.8341979980469,406.9188537597656,483.2737731933594,504.8327941894531,61.516896813378914,118.48310220530642,181.46634098319703,199.58974251182727,266.6743209275942,253.10438270761807,270.63267426373886,266.71623092349967,88.45187984472784,91.54811837122065,171.43770718618504,185.7486237059849
11,11,538.7145385742188,525.26123046875,574.590087890625,475.93231201171875,579.0745239257812,454.406982421875,583.5589599609375,457.9945373535156,555.75537109375,496.5607604980469,526.1580810546875,560.2398681640625,492.97320556640625,541.4052124023438,499.25140380859375,140.15235900878906,170.72442626953125,169.82525634765625,171.6236114501953,228.27182006835938,246.25538635253906,265.13812255859375,302.9035949707031,302.9035949707031,308.2986755371094,305.60113525390625,387.4263610839844,406.3090515136719,444.0745544433594,498.0252380371094,65.20371976940781,114.79629665605657,177.4522488258932,199.71235806780734,266.6567322740408,252.8670651573682,272.17055733795075,262.69606284181054,85.17334415573289,94.82665050423813,201.42823819109796,186.01225534756904
12,12,540.3890380859375,525.1446533203125,576.2583618164062,474.0308837890625,583.4321899414062,456.99298095703125,586.1223754882812,459.68316650390625,559.220458984375,499.139404296875,529.179931640625,558.3236694335938,491.0688171386719,553.8400268554688,500.0361328125,141.333251953125,172.3212890625,169.17758178710938,175.46499633789062,232.95008850097656,244.626708984375,280.5549011230469,305.7045593261719,307.5010070800781,312.8902282714844,310.19561767578125,408.998046875,411.6926574707031,477.2615661621094,496.12384033203125,60.28589135238629,119.71410445553181,183.1838876726451,196.36113941191894,267.10122428461784,252.641325323147,275.63189707586594,260.2045471046793,86.55077613039371,93.44922386960629,176.74827488851832,190.73238051691143
13,13,543.2562255859375,527.9908447265625,578.27685546875,477.70489501953125,587.2564697265625,457.9496765136719,589.9503784179688,460.6435852050781,559.4196166992188,498.3580627441406,528.8888549804688,558.5216674804688,490.2763671875,561.2155151367188,502.8478698730469,142.91006469726562,172.5650634765625,169.86915588378906,175.26097106933594,237.26686096191406,248.05052185058594,285.793212890625,306.46185302734375,310.0563659667969,312.7522888183594,311.4043273925781,410.7036437988281,413.3995361328125,495.1754455566406,511.35089111328125,59.693362905259896,120.30664081238068,184.41153221368486,197.82498555483608,265.4797654471283,251.74681050317614,273.03918443118204,262.88113931442365,87.84256307204058,92.15743440431189,182.33791410242566,191.90442731810728
14,14,545.8340454101562,529.7072143554688,581.6714477539062,477.7429504394531,589.73486328125,459.8242492675781,593.3186645507812,462.51202392578125,561.9608764648438,501.03729248046875,531.4990844726562,561.06494140625,490.28607177734375,561.06494140625,504.6210021972656,145.1954803466797,173.94314575195312,171.248046875,176.63824462890625,241.3205108642578,250.30419921875,292.52734375,308.6979064941406,311.39300537109375,314.9864807128906,313.18975830078125,410.2131652832031,415.6033630371094,508.1349792480469,508.1349792480469,57.73954181723345,122.26045644227692,182.56078317504318,196.30663450234223,266.4046588952531,253.35977035652576,273.8950607103941,260.52535740953397,87.36164677164929,92.63829602664926,180.51926695288304,194.90529825070905
15,15,550.8906860351562,534.738525390625,586.7843627929688,482.6926574707031,595.7578125,467.43780517578125,599.34716796875,466.5404968261719,566.1455078125,507.8182373046875,536.9818725585938,563.4534912109375,488.97406005859375,559.8640747070312,518.5863647460938,148.25318908691406,177.4629364013672,177.91232299804688,177.0135498046875,246.2182159423828,247.1169891357422,295.6501159667969,309.13153076171875,317.22039794921875,317.22039794921875,317.22039794921875,417.8817443847656,419.67926025390625,505.96038818359375,506.859130859375,61.55335704817727,118.44664324188298,183.33113289077224,191.44750132301175,262.02111983807697,258.21824534021295,271.531913050836,259.5786558442771,90.91961663948356,89.08038336051645,179.19838668720695,209.18238803127335
16,16,556.07861328125,539.9547729492188,593.700927734375,486.2086181640625,599.9712524414062,470.9804992675781,602.6586303710938,470.0847473144531,570.410888671875,508.60284423828125,539.5068359375,565.9320068359375,489.79168701171875,560.5574340820312,525.6224365234375,147.2484893798828,181.83468627929688,183.1822052001953,180.4871826171875,248.7612762451172,255.04966735839844,298.17010498046875,311.645263671875,318.83203125,318.83203125,318.83203125,416.75140380859375,423.0398254394531,509.2807312011719,509.2807312011719,66.44161372614587,113.55840253017992,182.34851455601753,190.6361977930193,263.1020698467332,259.89325204211764,272.61891268201373,259.7674006817533,89.81266199862523,90.18733800137478,179.29446012807236,212.79415108324108
17,17,566.528564453125,549.0430908203125,601.49951171875,496.58673095703125,612.259765625,478.6529541015625,613.156494140625,475.96282958984375,577.2888793945312,515.417236328125,546.35302734375,571.0120849609375,492.99993896484375,556.6649780273438,528.8676147460938,154.78773498535156,184.45071411132812,185.34959411621094,183.55181884765625,255.46206665039062,255.46206665039062,305.79925537109375,312.9902648925781,322.8779296875,321.97906494140625,322.4284973144531,420.85565185546875,426.2489013671875,508.04681396484375,496.3614196777344,60.46358242302686,119.53639977332328,187.70461229935813,191.32610154070395,260.29310928632896,256.97832301134895,272.8332304488721,258.69882588831285,89.71541050219467,90.284587855885,174.32138573300773,219.22657735674895
18,18,571.5003662109375,552.2059936523438,605.6019897460938,498.80999755859375,614.5761108398438,483.55401611328125,617.268310546875,479.0669250488281,578.6796875,519.450439453125,549.0650634765625,572.3977661132812,493.425537109375,558.9365844726562,528.424560546875,158.06857299804688,187.76577758789062,191.3654327392578,184.16610717773438,259.75897216796875,254.3594970703125,307.45452880859375,312.85400390625,323.6529846191406,321.8531494140625,322.7530517578125,420.8438415527344,426.24334716796875,510.8353576660156,496.436767578125,60.84480457147591,119.15517912938228,184.24458872999142,187.87557193428356,258.66803314595734,261.59465371950466,271.9575871353621,257.741807036983,90.40763828355885,89.59242070470698,175.19078685208032,220.49994318409279
