,frame,nariz_x,cuello_x,hombroI_x,hombroD_x,codoI_x,codoD_x,manoI_x,manoD_x,caderaI_x,caderaD_x,caderaM_x,rodillaI_x,rodillaD_x,tobilloI_x,tobilloD_x,nariz_y,cuello_y,hombroI_y,hombroD_y,codoI_y,codoD_y,manoI_y,manoD_y,caderaI_y,caderaD_y,caderaM_y,rodillaI_y,rodillaD_y,tobilloI_y,tobilloD_y,angCuelloI,angCuelloD,angCodoI,angCodoD,angHombroI,angHombroD,angCaderaI,angCaderaD,angCaderaTorsoI,angCaderaTorsoD,angRodillaI,angRodillaD
0,0,492.1005554199219,487.60736083984375,524.4515991210938,450.76312255859375,548.7149047851562,422.9052429199219,544.2216796875,462.4454345703125,523.552978515625,469.6345520019531,496.59375,543.3230590820312,494.7964782714844,552.3094482421875,485.81005859375,267.62884521484375,295.05670166015625,292.8085021972656,297.30487060546875,353.9591064453125,354.8583984375,348.5634765625,356.65692138671875,380.03802490234375,386.33294677734375,383.18548583984375,448.3828430175781,435.79302978515625,547.3029174804688,549.1015014648438,77.204716349694,102.79523636903726,341.8562376774539,293.22421844726347,251.84964035573938,240.67967068459583,260.5255242280392,290.304815218514,89.16318533893177,90.83682213138509,190.94272302259114,211.49849151844634
1,1,491.97100830078125,489.2732849121094,527.9407958984375,450.60577392578125,545.9257202148438,424.5276794433594,545.0264282226562,463.1952209472656,521.6461181640625,467.69140625,494.66876220703125,541.429443359375,494.6687316894531,551.3211669921875,486.5755615234375,265.91680908203125,291.0704345703125,284.78204345703125,297.3588562011719,350.3611755371094,357.5479431152344,350.3611755371094,350.3611755371094,380.9049377441406,382.7016296386719,381.80328369140625,434.80560302734375,435.7039489746094,545.302001953125,547.9970703125,74.64144435771992,105.35859969671469,285.33616957859914,303.95449344467767,263.90082042466355,237.337355166645,251.7524387948003,295.0681159513479,91.49587189348954,88.50412810651048,195.03929290184635,211.09764137643663
2,2,489.33233642578125,487.9903564453125,525.1170043945312,450.8637390136719,547.4824829101562,429.3929138183594,547.4824829101562,468.7560729980469,522.4331665039062,466.96685791015625,494.70001220703125,541.2201538085938,495.59466552734375,552.8502197265625,486.64849853515625,258.9168701171875,292.166748046875,290.3694763183594,293.96405029296875,354.17333984375,359.5652160644531,347.8827819824219,346.08551025390625,382.92999267578125,387.4232177734375,385.1766052246094,437.74737548828125,435.9500732421875,546.4835205078125,548.2808227539062,84.91729119804636,95.08275806276569,19.31735616158892,307.0264256654043,253.4541385965674,249.1055453446125,255.7137265400087,295.9066293385618,89.49480934104086,90.50519065895914,192.81263757204385,215.09144422943984
3,3,491.5332336425781,487.9525146484375,525.5504760742188,450.3545227050781,547.93017578125,429.76513671875,547.0350341796875,469.15350341796875,521.9697265625,467.3631286621094,494.66644287109375,540.7686767578125,495.1139831542969,552.4061889648438,486.162109375,258.567626953125,293.1459045410156,290.0024108886719,296.2893981933594,353.7701416015625,360.05712890625,347.4831848144531,345.6869201660156,382.5105285644531,387.001220703125,384.755859375,437.296875,436.39874267578125,545.9714965820312,548.6658935546875,79.30859045535665,100.69140568336556,11.235469939374214,307.9379588063721,255.4404206001744,247.32644869765244,255.76249939144446,294.62539051558343,89.49037582830354,90.50968255125566,192.8264755353023,213.8856426333658
4,4,475.744384765625,488.758056640625,526.901611328125,450.6145324707031,559.21142578125,429.97216796875,543.9539794921875,461.3844909667969,524.2091064453125,465.8719177246094,495.04052734375,542.1589965820312,496.3868103027344,553.8264770507812,486.51434326171875,244.02792358398438,295.2685546875,296.1675109863281,294.3695983886719,353.70086669921875,359.0946044921875,324.9341735839844,334.8227233886719,388.7602233886719,388.7602233886719,388.7602233886719,438.2029113769531,436.4049987792969,546.0779418945312,549.6737670898438,105.60030043355424,74.3996984866835,1.377003489271594,325.38151745596514,239.3320492612048,253.66134583640064,250.0468562635694,302.6382073423894,93.84439292283864,86.15560707716138,193.78016118873285,217.61950214693667
5,5,486.27203369140625,492.5648193359375,532.1192016601562,453.0104064941406,585.1580810546875,399.9715270996094,533.0181884765625,448.51556396484375,522.2305908203125,469.19171142578125,495.7111511230469,545.6036987304688,496.1606750488281,554.5933227539062,486.27203369140625,240.0436248779297,277.8017272949219,277.8017272949219,277.8017272949219,302.9738464355469,332.6408996582031,290.3877868652344,296.6808166503906,381.18707275390625,384.7830810546875,382.9850769042969,436.9252624511719,436.0262451171875,546.6035766601562,548.401611328125,99.46198052461622,80.53801947538379,348.18210104707856,350.57393511044774,205.3889016085361,225.95607624206465,251.12856136047745,293.8788704149434,87.83468005100522,92.16531994899479,198.06445198713672,212.78643296947897
6,6,491.7744140625,492.67388916015625,532.2503051757812,453.09747314453125,585.3187255859375,400.0290832519531,533.1497192382812,448.6001281738281,522.356201171875,469.2878112792969,495.822021484375,545.7423095703125,496.2717590332031,553.8374633789062,486.3776550292969,240.10662841796875,277.860107421875,277.860107421875,277.860107421875,303.029052734375,332.6924743652344,290.4445495605469,296.73681640625,381.23260498046875,385.72705078125,383.4798278808594,437.8627624511719,436.0649719238281,546.628662109375,548.4263916015625,91.36481141404836,88.63518858595165,348.1883720145103,350.5748110822088,205.3737478671247,225.9365936969497,252.40215087940072,293.3528876244893,86.86634847680631,93.1336459820031,198.18224542956276,213.226064925596
7,7,471.1333923339844,492.6914978027344,528.6217041015625,456.76129150390625,566.3484497070312,396.57818603515625,510.6566162109375,397.4764404296875,525.0286865234375,470.235107421875,497.63189697265625,548.3833618164062,497.18280029296875,553.7728881835938,486.40374755859375,237.59593200683594,277.19073486328125,275.3909912109375,278.9905090332031,252.8939208984375,293.3886413574219,252.8939208984375,259.1930847167969,386.9764099121094,388.77618408203125,387.87628173828125,437.3698425292969,435.5700378417969,548.0553588867188,548.0553588867188,115.69933209277141,64.30071645001314,30.808312741962045,75.04080222207222,152.05923361185594,190.58687467571087,247.016041666182,298.05550493776224,90.67442054643512,89.32564320716601,202.07755695473438,215.41055066746284
8,8,474.7769775390625,491.3697204589844,523.2098999023438,459.529541015625,551.9109497070312,398.5398864746094,468.49859619140625,383.2924499511719,525.0037231445312,469.3955078125,497.1996154785156,551.9109497070312,498.09649658203125,552.807861328125,487.3336486816406,251.271240234375,280.94134521484375,281.8404541015625,280.0422668457031,265.6567687988281,288.13409423828125,229.6929931640625,243.1793975830078,390.63079833984375,391.5299072265625,391.0803527832031,441.8791809082031,435.58551025390625,547.9722290039062,547.9722290039062,120.83321454301216,59.166840329018974,52.74098590278928,101.17796908123005,148.96511859614714,189.1750592543848,243.22524112233216,302.15680007255514,92.10364761811397,87.89635238188603,207.2167005692787,218.55343489328752
9,9,474.107666015625,492.54400634765625,524.4703369140625,460.61767578125,550.5509643554688,398.5636901855469,474.107666015625,382.37567138671875,523.5709838867188,469.6109924316406,496.59100341796875,549.6516723632812,497.4903564453125,553.2489624023438,486.6983642578125,255.63539123535156,282.63299560546875,285.3327331542969,279.9332275390625,264.6346130371094,286.232666015625,234.03732299804688,241.23666381835938,389.72344970703125,389.72344970703125,389.72344970703125,435.619384765625,433.8195495605469,547.2094116210938,549.9092407226562,129.16221690527968,50.83772871597005,60.25055349897569,103.99044290595536,136.73024707987128,190.63011355638278,240.39229119740668,302.3027523379023,92.16420376768087,87.83579623231913,207.76132619331716,217.61384675030388
