,frame,nariz_x,cuello_x,hombroI_x,hombroD_x,codoI_x,codoD_x,manoI_x,manoD_x,caderaI_x,caderaD_x,caderaM_x,rodillaI_x,rodillaD_x,tobilloI_x,tobilloD_x,nariz_y,cuello_y,hombroI_y,hombroD_y,codoI_y,codoD_y,manoI_y,manoD_y,caderaI_y,caderaD_y,caderaM_y,rodillaI_y,rodillaD_y,tobilloI_y,tobilloD_y,angCuelloI,angCuelloD,angCodoI,angCodoD,angHombroI,angHombroD,angCaderaI,angCaderaD,angCaderaTorsoI,angCaderaTorsoD,angRodillaI,angRodillaD
0,0,544.51117,542.2645263671875,593.0381,491.491,587.6462,485.2005,564.28143,508.5653,570.5719,508.5653,539.568603515625,567.87604,497.78152,562.48413,483.4032,147.76349,170.23631286621094,170.23631,170.23631,225.96892,237.65479,256.53195,266.41998,301.4776,301.4776,301.47760009765625,383.2787,381.48083,446.2026,448.89932,84.29102077104812,95.70897922895188,148.12883970005944,224.41612776736795,275.52593974724346,264.6694368336669,271.8875741299019,262.3232659025001,88.823211171627,91.17678882837302,176.98987233984002,175.63767246909592
1,1,545.26514,543.0241088867188,594.56824,491.47998,589.1897,486.99786,557.815,505.8227,572.1577,509.40836,540.7830200195312,566.7792,500.44415,556.9186,483.4122,147.31917,172.50880432128906,171.60918,173.40843,224.68732,239.08139,274.16693,269.66882,301.15585,299.3566,300.2562255859375,382.12253,382.12253,445.0966,452.29364,83.91608079196095,96.08391920803905,153.40767434350886,215.5142602598203,276.7860859643434,265.09575945263236,272.1580906917587,265.4609430231614,90.63738644587679,89.36261195743549,174.90126879354182,172.53846047282428
2,2,545.81067,544.013916015625,595.2216,492.80615,588.9329,487.41586,561.9815,508.07864,572.7621,509.8754,541.3187255859375,567.37177,500.8916,556.5912,482.02557,147.47145,171.74758911132812,169.94937,173.54582,225.6946,238.28221,267.95306,271.54953,298.52304,298.52304,298.5230407714844,381.24176,381.24176,441.48257,452.27197,83.7558968966931,96.24411775998068,153.9076851718888,216.60474094194785,278.4475860611928,263.2290380774858,273.72837637240104,263.8015974232821,88.78210035077436,91.21789964922566,173.58222266102896,171.32375231007254
3,3,547.45667,545.2200317382812,595.7675,494.67258,589.505,488.4101,559.08704,506.30298,572.5067,511.67087,542.0888061523438,567.1389,502.72443,557.2978,483.0422,148.21439,172.0630340576172,170.71312,173.41295,226.50995,239.10924,275.1072,275.1072,298.5059,297.60593,298.055908203125,380.4012,381.30115,441.59775,451.4972,83.11244603443193,96.8875548887143,154.36069063840074,211.87505350776746,277.9337199294895,263.0249777047606,272.9025330375649,264.74617613546417,89.42388798518135,90.57611286500357,174.61445548991463,170.4384368502338
4,4,548.849,545.2596435546875,596.40857,494.11066,589.2298,486.93185,560.5145,511.16028,573.0775,511.16028,542.118896484375,568.5907,502.1868,557.8225,485.13712,147.9996,172.71249389648438,172.26317,173.1618,227.97948,236.06732,274.7093,273.81064,301.6688,302.5674,302.11810302734375,382.54727,381.64862,443.6555,448.14877,81.23270939968111,98.76727290857424,155.7712749661701,219.20791727993648,277.8451402433709,262.98625542133846,274.00677710939533,262.69475035959806,87.77818224053388,92.22181775946612,173.18153644355934,172.09369221445138
5,5,549.6712,545.1968994140625,596.2036,494.19022,589.0448,487.03134,565.77856,511.19244,573.8323,511.19244,542.5123291015625,568.46313,502.24393,557.72485,483.45197,148.4808,173.20709228515625,172.75752,173.65665,227.60495,235.69722,258.17566,272.56186,301.3343,302.23343,301.78387451171875,384.055,381.35757,444.29727,457.78436,79.23813931409406,100.7618438491694,150.16292467640258,219.82311241847952,277.94132812575197,262.9127680260448,274.5360805888215,262.72522446093,87.98148733258495,92.01845845330327,173.60679768166267,172.63848176302994
6,6,548.97064,545.8331298828125,596.48083,495.1855,587.51666,488.01416,564.2098,505.94254,573.17395,512.2174,542.6956787109375,569.5883,502.35684,558.83124,483.53204,150.99376,173.4639129638672,172.56511,174.36272,230.98752,237.27916,266.04095,273.2314,301.0944,301.0944,301.0943908691406,381.98697,381.98697,444.90344,451.19507,81.03449602164716,98.96550520328428,155.1035010313963,213.00674755134688,279.73994768609083,262.4807146115947,272.5380228100431,263.05010155772925,88.59182134967016,91.40817865032986,172.83571030550323,171.73345437724657
7,7,546.21075,546.2107543945312,597.26624,495.1553,588.30914,487.0939,564.12494,504.1124,572.18634,512.17377,542.1800537109375,569.4992,500.52954,558.75073,484.40677,153.02359,173.7036895751953,172.80455,174.60283,229.45004,237.54227,265.41547,273.50766,300.48172,300.48172,300.4817199707031,382.303,384.10126,444.3433,450.63724,88.99106683303046,91.00893376991854,155.06747861371366,212.62189371237335,279.9944551274858,261.6922545588534,271.88100313643474,262.0724013312955,88.1789875534737,91.8210124465263,172.05211002278435,174.30645493948208
8,8,557.1568,544.592529296875,595.74725,493.43777,587.67017,484.4633,565.2339,503.30975,571.51605,510.48938,541.002685546875,567.0288,498.82248,556.2594,484.4633,162.54153,172.88803100585938,172.43819,173.33789,225.52025,237.2163,261.50812,270.50507,301.99445,302.8941,302.44427490234375,381.16766,381.16766,444.14642,457.64185,38.96713256560957,141.0328842230858,156.71083578839705,217.51372983744983,279.15572478584295,261.49882024959743,274.08843651789294,260.6777156514615,87.56821555382238,92.43178613535976,173.54003941271495,177.8433317973898
9,9,559.5895,546.1513061523438,597.2163,495.0863,588.25757,483.43994,564.9648,500.46158,570.34,509.42038,539.8801879882812,567.6524,500.46158,556.90186,484.33582,167.09613,172.03875732421875,170.69077,173.38675,225.50905,233.59698,260.5568,266.8474,299.1992,299.1992,299.1991882324219,381.87592,381.87592,444.78214,445.6808,18.68165753147957,161.31834246852043,155.67350763839053,218.05634738587233,280.793695450607,257.54045192013507,271.86189274600395,263.815593435893,87.17665526246016,92.82334473753986,172.16387923836245,172.00073333984753
10,10,563.12915,542.509033203125,591.81805,493.19995,582.8528,478.85553,560.4396,495.88956,567.6118,506.6479,537.1298828125,566.7153,497.68262,562.2326,484.23468,170.2465,172.04583740234375,172.04584,172.04584,227.82507,237.72139,279.10602,262.01236,301.5976,301.5976,301.59759521484375,383.46716,382.5675,454.54068,454.54068,4.987053619921688,175.01294638007832,165.52238087436046,227.36071794120883,279.13092817258826,257.67931839736946,270.6274152533946,263.6817471529132,87.6223735768545,92.3776264231455,177.01855913435406,175.73478409871515
