,frame,nariz_x,cuello_x,hombroI_x,hombroD_x,codoI_x,codoD_x,manoI_x,manoD_x,caderaI_x,caderaD_x,caderaM_x,rodillaI_x,rodillaD_x,tobilloI_x,tobilloD_x,nariz_y,cuello_y,hombroI_y,hombroD_y,codoI_y,codoD_y,manoI_y,manoD_y,caderaI_y,caderaD_y,caderaM_y,rodillaI_y,rodillaD_y,tobilloI_y,tobilloD_y,angCuelloI,angCuelloD,angCodoI,angCodoD,angHombroI,angHombroD,angCaderaI,angCaderaD,angCaderaTorsoI,angCaderaTorsoD,angRodillaI,angRodillaD
0,0,554.35400390625,550.3172607421875,601.8981323242188,498.7364196777344,595.6187133789062,487.9717712402344,571.398193359375,507.70703125,576.780517578125,513.9864501953125,545.3834838867188,572.295166015625,502.32470703125,566.912841796875,493.3540954589844,145.74673461914062,170.02532958984375,170.92454528808594,169.12612915039062,239.2642822265625,233.86903381347656,280.6278076171875,273.43414306640625,301.3096008300781,300.4103698730469,300.8599853515625,384.0366516113281,384.0366516113281,454.1748046875,453.2756042480469,81.55867059218764,98.44134576127868,154.89867731856594,215.95029953643393,274.2511563101691,261.55865151190625,272.28302521973274,262.88169731664794,88.66083623177578,91.33916376822422,178.7151917845636,180.55636854045457
1,1,555.3816528320312,551.7940063476562,602.91748046875,500.6705017089844,595.7423095703125,488.1138916015625,572.4227905273438,510.53643798828125,577.80419921875,515.9179077148438,546.861083984375,572.4227905273438,502.46435546875,564.3506469726562,493.4952697753906,147.1678009033203,170.08013916015625,170.52940368652344,169.63087463378906,238.81716918945312,234.3245849609375,275.6566467285156,275.6566467285156,299.9167785644531,298.1197204589844,299.01824951171875,381.682373046875,382.5809631347656,447.27459716796875,452.665771484375,81.60429806060137,98.39570223993726,153.66425722986955,219.46387178889353,275.4947126876173,259.5193440727841,272.10220257261386,262.61286656562953,89.47233575472958,90.52766752425856,176.74972288862236,181.75758024940637
2,2,555.9453125,552.8017578125,604.4456176757812,501.1578674316406,593.6677856445312,488.583740234375,573.01025390625,507.4449768066406,577.5010375976562,515.5283203125,546.5146484375,573.01025390625,502.9541931152344,566.72314453125,493.97265625,148.387451171875,170.425048828125,170.87478637695312,169.9752960205078,241.03524780273438,233.83932495117188,277.91448974609375,276.115478515625,300.40179443359375,297.7033386230469,299.05255126953125,382.2556457519531,384.95416259765625,453.31561279296875,453.31561279296875,82.38075014171308,97.61923322568808,159.47840111932953,215.1821764623743,278.23438618074704,259.36052088166934,270.64703482895374,264.2925073985905,89.6949601500333,90.30509126732224,178.0842872109295,180.71600372173612
3,3,557.1939697265625,553.6036376953125,604.7658081054688,502.4414978027344,594.8923950195312,489.8753662109375,573.3504638671875,510.5197448730469,577.83837890625,515.9052124023438,546.871826171875,573.3504638671875,503.3390808105469,567.9649658203125,494.3633117675781,148.32069396972656,170.7978515625,171.6969451904297,169.89877319335938,240.92654418945312,234.63296508789062,276.8900146484375,275.0918273925781,300.2662353515625,297.5689697265625,298.9176025390625,382.08306884765625,386.5784912109375,454.00994873046875,453.11083984375,81.931447512205,98.06856897022116,157.1953147666044,218.01878134543728,277.1099161866305,260.0211933751994,270.6459820837026,264.45796152246766,89.48599515048372,90.51400975844682,178.85790175708183,180.35277426167482
4,4,557.4382934570312,553.39404296875,605.0711059570312,501.7169189453125,595.18505859375,490.0334167480469,570.9193115234375,511.6029968261719,577.21044921875,516.0966796875,546.653564453125,573.615478515625,503.5143737792969,568.22314453125,493.6283264160156,148.22715759277344,170.6814727783203,171.57965087890625,169.78329467773438,241.63714599609375,234.45175170898438,280.2585754394531,274.86956787109375,302.71295166015625,297.3238830566406,300.0184326171875,382.65032958984375,386.2430419921875,456.300537109375,454.5041809082031,80.7856467897964,99.21435438601543,155.8911038049688,218.32832551862225,277.03642927307976,260.754707961911,267.53565840822375,266.98534924951394,92.05602421386172,87.94391900557936,178.38758859121307,179.8144287692071
5,5,557.3399047851562,553.3013916015625,604.9039916992188,501.69879150390625,595.9296875,490.03216552734375,574.3911743164062,511.5705871582031,577.0834350585938,516.0578002929688,546.5706176757812,572.5963134765625,503.4936828613281,555.5450439453125,493.6218566894531,147.36428833007812,170.76260375976562,171.6625213623047,169.8626708984375,240.95755004882812,233.75807189941406,281.45465087890625,275.1551208496094,302.15313720703125,296.7535095214844,299.45330810546875,381.34747314453125,385.8471374511719,441.64312744140625,452.4422912597656,81.20642003126358,98.79356303163644,159.37280639476114,217.8350765775206,276.38012294229696,260.6515018754312,268.18642476801193,267.0294037514853,92.06251295971849,87.93754389985035,167.4522918054826,179.59554852706486
6,6,558.752197265625,553.82568359375,605.3300170898438,502.32135009765625,596.372802734375,490.6769104003906,567.7095336914062,512.1743774414062,577.5625,516.6530151367188,547.1077880859375,572.1881103515625,504.1128234863281,554.2735595703125,494.2597961425781,147.03607177734375,171.32162475585938,173.12054443359375,169.52268981933594,240.58041381835938,234.2841796875,278.3579406738281,273.86065673828125,302.64349365234375,299.045654296875,300.8445739746094,384.4948425292969,385.394287109375,442.0605773925781,454.6531066894531,80.53310007039143,99.46688297571556,150.37440099348453,218.703425847461,275.5630148233095,261.8072529946303,270.3762112617789,265.11730092489904,90.41139003442105,89.58861672472676,166.47042479153657,180.166692587927
7,7,558.5191040039062,554.029541015625,605.2105102539062,502.8485412597656,597.1292724609375,490.2777404785156,570.19189453125,514.5213623046875,578.2731323242188,517.215087890625,547.744140625,570.19189453125,503.7464294433594,552.233642578125,494.7673034667969,147.08592224121094,169.54385375976562,170.4421844482422,168.64553833007812,240.510986328125,233.32444763183594,275.54541015625,275.54541015625,300.69830322265625,298.0033264160156,299.350830078125,381.54693603515625,384.24188232421875,439.03924560546875,453.412353515625,79.70058591782954,100.29943175817846,149.0229387831708,220.8635004932342,275.57346543949666,260.0068226033274,273.1807972683975,263.6506110505534,89.75509060410619,90.24485727906433,168.3613626632546,181.4802882294822
8,8,559.0238647460938,554.5369873046875,605.68701171875,503.386962890625,595.81591796875,490.82379150390625,572.484375,514.1553955078125,577.8685913085938,516.8474731445312,547.3580322265625,572.484375,505.1817321777344,556.3317260742188,494.4132995605469,146.29054260253906,169.66043090820312,170.5592803955078,168.76158142089844,239.77015686035156,233.47825622558594,281.11688232421875,273.9261779785156,302.6891174316406,299.99261474609375,301.34088134765625,384.4837951660156,386.281494140625,442.0096740722656,454.5934753417969,80.13855235928963,99.86144764071037,158.68138634508077,220.96361740608825,277.1102359683095,260.02080138038605,271.23591209749094,264.830898557189,89.40964431116421,90.59029849156585,168.08195328468773,178.74150167324646
9,9,558.822021484375,554.3251342773438,605.5899047851562,503.0603332519531,596.5960693359375,491.3683776855469,575.0109252929688,514.7523193359375,577.7090454101562,517.450439453125,547.5797119140625,572.312744140625,503.959716796875,555.2245483398438,494.0665588378906,145.82528686523438,169.17474365234375,170.0727996826172,168.27670288085938,239.22311401367188,232.03866577148438,281.4317626953125,273.3492431640625,302.0870361328125,296.69873046875,299.39288330078125,383.8101501464844,385.60626220703125,441.2857360839844,454.7565612792969,80.10244388667859,99.89757375929497,160.3255768028429,219.90294366949863,276.40680682781834,260.61276177967454,268.6680677499061,266.48161101941156,92.14445040496024,87.85553929857839,167.2199834114321,180.48618151654352
