,frame,nariz_x,cuello_x,hombroI_x,hombroD_x,codoI_x,codoD_x,manoI_x,manoD_x,caderaI_x,caderaD_x,caderaM_x,rodillaI_x,rodillaD_x,tobilloI_x,tobilloD_x,nariz_y,cuello_y,hombroI_y,hombroD_y,codoI_y,codoD_y,manoI_y,manoD_y,caderaI_y,caderaD_y,caderaM_y,rodillaI_y,rodillaD_y,tobilloI_y,tobilloD_y,angCuelloI,angCuelloD,angCodoI,angCodoD,angHombroI,angHombroD,angCaderaI,angCaderaD,angCaderaTorsoI,angCaderaTorsoD,angRodillaI,angRodillaD
0,0,620.8961181640625,624.2509765625,670.7391967773438,577.7627563476562,666.9050903320312,583.5138549804688,660.1954345703125,587.3479614257812,654.4443359375,592.1405639648438,623.29248046875,664.029541015625,579.6798095703125,665.9465942382812,573.9287109375,87.86566925048828,138.67556762695312,143.4689483642578,133.88217163085938,222.08047485351562,213.45237731933594,287.2705078125,278.6424255371094,271.9316711425781,270.01434326171875,270.9730224609375,351.50189208984375,347.66717529296875,443.5348815917969,437.7828369140625,99.66456250511962,80.33541888657174,176.91586040999377,180.76795414056323,266.90532452013724,280.02093905968286,261.3684909558032,262.6462919096852,91.34752888673863,88.65241848858402,185.67558166300077,185.46478836483584
1,1,622.5171508789062,626.8136596679688,673.1203002929688,580.5070190429688,667.3916625976562,584.3261108398438,659.75341796875,588.1452026367188,654.0247802734375,592.9191284179688,623.471923828125,664.52734375,580.5070190429688,666.4368286132812,574.7783813476562,89.62828826904297,139.4481658935547,144.23854064941406,134.6577911376953,222.8006591796875,213.2199249267578,288.9078063964844,280.2851257324219,273.57861328125,271.6624755859375,272.62054443359375,354.056884765625,350.2245788574219,441.24169921875,438.3674621582031,100.83522225439853,79.16477774560147,177.57957721240058,179.52398180494146,268.2643643093947,278.6892737864302,260.768734506189,262.8180712494028,90.35863908180905,89.64135733252519,186.18046924644813,185.2594455576286
2,2,624.0057983398438,626.8842163085938,673.8997192382812,579.8687133789062,667.1832885742188,583.7067260742188,659.5072631835938,587.5447387695312,653.750244140625,593.3016967773438,623.5260009765625,665.2642822265625,579.8687133789062,666.2237548828125,574.1117553710938,88.8543701171875,138.73709106445312,143.53350830078125,133.940673828125,222.19471740722656,211.64259338378906,289.3445129394531,278.7923889160156,271.1181335449219,270.15887451171875,270.63848876953125,350.7386474609375,347.8608093261719,440.9112548828125,436.1148376464844,99.12755244825884,80.87244755174117,178.35907938161745,179.55544165625855,269.055286218957,278.6528076958281,260.86223634085053,261.1008672424633,89.4507432614182,90.54931641144994,187.61896172716618,186.07602199366028
3,3,624.0109252929688,626.890380859375,673.9210815429688,579.8596801757812,667.202392578125,583.698974609375,658.5640869140625,587.5381469726562,653.7650756835938,593.2969970703125,623.531005859375,664.3229370117188,579.8596801757812,666.2425537109375,574.100830078125,89.00647735595703,138.91305541992188,143.71177673339844,134.11434936523438,222.4105987548828,211.85345458984375,292.47174072265625,279.0353698730469,271.357421875,271.357421875,271.357421875,350.0562744140625,348.1368103027344,441.2317810058594,436.4330749511719,99.12807316259699,80.87194523509083,177.8507767035851,179.55676671295754,269.0536886748269,278.65329039472164,262.3590931010194,260.0730855707272,88.54703712045905,91.45296287954095,186.43474352886935,186.1953044173254
4,4,624.2073974609375,627.0783081054688,673.9707641601562,580.1858520507812,667.2718505859375,583.0568237304688,659.615966796875,588.7987670898438,653.8740234375,592.626708984375,623.2503662109375,664.40087890625,579.2288818359375,667.2718505859375,574.4439086914062,89.16464233398438,139.00253295898438,143.7946319580078,134.21041870117188,222.38514709472656,209.92567443847656,287.55780029296875,278.9319763183594,269.3477478027344,263.59722900390625,266.47247314453125,349.8551330566406,347.93829345703125,438.98822021484375,437.0714111328125,99.13187226218447,80.86810928648546,178.17201416062915,177.41487403075487,269.03701870470525,278.00651343260574,257.1866616238037,266.3375705465028,93.6437284664774,86.35632813189693,185.60472528055107,185.95331081503184
5,5,623.3087158203125,627.1414794921875,674.0928344726562,580.190185546875,667.3855590820312,583.0647583007812,659.719970703125,587.855712890625,653.9708251953125,590.7302856445312,622.3505859375,663.552734375,579.2319946289062,666.4273681640625,574.4410400390625,89.13768768310547,138.99649047851562,143.7906036376953,134.20236206054688,222.41407775878906,209.9493865966797,287.6140441894531,278.02581787109375,269.39642333984375,263.64349365234375,266.51995849609375,348.97869873046875,348.0198974609375,441.9845275878906,436.2315979003906,100.22597313746782,79.77400090720124,178.17051151901174,178.14765770604888,269.04587256429625,278.003494030512,257.936651342944,267.43771846389967,93.04632192407232,86.95368805411074,185.0951248665764,184.651299174309
6,6,622.3469848632812,626.1639404296875,672.92138671875,579.4064331054688,667.1959838867188,584.1776123046875,659.5620727539062,587.040283203125,653.836669921875,592.7656860351562,623.3011474609375,664.333251953125,579.4064331054688,666.2417602539062,574.63525390625,89.42274475097656,138.30636596679688,143.098876953125,133.51385498046875,221.69607543945312,211.15252685546875,287.8327331542969,276.3306884765625,267.70416259765625,261.9531555175781,264.82867431640625,349.1768798828125,347.2598571777344,442.151611328125,436.40057373046875,100.31696367306418,79.68304391314683,177.5820770616368,181.0019017800145,268.31411990127594,279.36882943256956,257.27910688977806,266.4792883015722,94.08340274381649,85.91652980747399,186.16531988686904,185.836569221738
7,7,622.8775024414062,626.238037109375,672.8059692382812,579.670166015625,667.0449829101562,583.5108032226562,660.3237915039062,587.3514404296875,652.6425170898438,592.1522827148438,622.3973999023438,664.1644897460938,579.670166015625,666.0847778320312,574.8693237304688,89.33891296386719,139.15158081054688,143.94125366210938,134.36190795898438,222.4920196533203,209.08090209960938,287.6316833496094,277.0943908691406,267.5150451660156,261.76739501953125,264.6412353515625,349.89752197265625,346.0657653808594,442.8172912597656,437.0697021484375,99.73194238309709,80.2680499738828,178.30360458517862,179.7106098938229,268.32219613536006,278.81490277086743,256.6104891872686,267.0052273150606,93.67479351951069,86.32514918584312,186.77781027050077,185.40279756792881
8,8,622.5346069335938,626.3574829101562,673.1882934570312,579.5266723632812,667.4539184570312,584.3052978515625,659.8080444335938,588.1282958984375,652.1622314453125,590.9954833984375,621.578857421875,664.586669921875,579.5266723632812,667.4539184570312,574.748046875,89.09764099121094,138.93301391601562,143.72488403320312,134.1411590576172,221.35305786132812,211.7693328857422,290.35589599609375,276.93865966796875,267.3549499511719,261.604736328125,264.4798583984375,348.816650390625,345.9414978027344,440.8204040527344,435.0701904296875,100.2289179438022,79.77110053133265,177.90183919782012,180.166692587927,268.3824084863586,279.3648871477824,255.95765091503063,267.62650147615113,93.1907284942776,86.80921483405167,186.88680642927582,184.675122874134
9,9,622.4812622070312,626.3064575195312,673.1653442382812,579.4475708007812,667.427490234375,584.2290649414062,659.7770385742188,588.0543212890625,653.0829467773438,589.9669189453125,621.52490234375,664.55859375,579.4475708007812,667.427490234375,574.6660766601562,91.58008575439453,138.53823852539062,143.32989501953125,133.74658203125,220.95458984375,211.3712921142578,289.9543151855469,276.5377197265625,266.95440673828125,265.99609375,266.4752502441406,348.4124450683594,345.5374450683594,440.4120788574219,434.662109375,100.49562164408398,79.50437835591603,177.90071904679624,180.16432934247416,268.38888577654376,279.36343721121557,261.1111813843986,263.3362252413641,88.72948147075924,91.27051684710658,186.2328158162471,184.46269033056825
