,frame,nariz_x,cuello_x,hombroI_x,hombroD_x,codoI_x,codoD_x,manoI_x,manoD_x,caderaI_x,caderaD_x,caderaM_x,rodillaI_x,rodillaD_x,tobilloI_x,tobilloD_x,nariz_y,cuello_y,hombroI_y,hombroD_y,codoI_y,codoD_y,manoI_y,manoD_y,caderaI_y,caderaD_y,caderaM_y,rodillaI_y,rodillaD_y,tobilloI_y,tobilloD_y,angCuelloI,angCuelloD,angCodoI,angCodoD,angHombroI,angHombroD,angCaderaI,angCaderaD,angCaderaTorsoI,angCaderaTorsoD,angRodillaI,angRodillaD
0,0,563.31604,570.4976196289062,626.1551,514.84015,634.2344,500.47693,645.0068,512.14703,609.09875,541.7712,575.4349365234375,592.9402,541.7712,580.3724,522.0217,121.01874,178.15380859375,177.70392,178.60368,271.27945,273.97876,346.85968,360.35617,349.55896,348.6592,349.10906982421875,473.7265,471.92694,583.4978,603.29266,96.70108514696753,83.29889914611864,176.82299715803828,196.25863193285537,265.528458984448,260.9726652827664,276.6488633297369,270.76561636234,92.41995239295053,87.58009815069974,180.88315211110466,188.54980722801218
1,1,562.1537,570.6787109375,625.86707,515.49036,635.73816,501.13235,641.12244,511.90085,610.61176,542.4115,576.5115966796875,592.6643,542.4115,580.10114,521.772,119.255,180.43505859375,180.43506,180.43506,272.20517,274.90427,345.9811,360.3764,348.68024,354.97818,351.8292236328125,472.83978,471.94,585.3031,603.29724,97.932697589354,82.06730241064601,181.96513603790473,195.8228112222952,263.8606825997092,261.35797891227634,283.50124637378434,264.7240132238659,86.67310932865375,93.32684921874124,181.85118116179223,188.92957940624325
2,2,563.7617,570.9229736328125,626.42334,515.42267,635.375,501.99515,641.6412,511.84198,611.2055,543.17285,577.189208984375,592.40704,542.27765,579.8747,523.4792,119.23452,180.38592529296875,179.48663,181.2852,271.2137,274.81085,345.85437,360.24295,349.4515,351.2501,350.3507995605469,473.55292,472.65356,586.86285,599.4528,95.75100923295203,84.24897603946106,180.77505753730003,194.74499371088885,265.3544484879679,260.9015608505525,280.1278714904742,268.06314280630085,90.59703341022663,89.40296387380221,182.30213757155315,171.9895728107437
3,3,564.2587,570.9951171875,626.2335,515.75665,637.91,502.2839,640.60455,512.16394,610.0662,542.7023,576.38427734375,592.1025,543.60046,580.426,522.044,118.3166,179.49620056152344,178.5965,180.3959,273.06497,273.9647,345.94067,360.3359,356.7371,356.7371,356.7370910644531,473.69806,471.8987,586.1606,604.1546,95.35030455740034,84.64969441172843,184.92850923196312,194.71928487885293,263.8870193629157,260.87330092898065,278.7316850354443,270.4468645341361,91.74159037347272,88.25840962652728,182.80421111706244,189.70413651850103
4,4,565.63635,571.9135131835938,626.6142,517.2128,638.2717,502.8651,640.9619,512.7292,611.3697,544.1148,577.7422485351562,592.5383,543.2181,580.8808,521.6965,118.4996,180.135986328125,179.68608,180.58589,272.36566,274.16525,346.14935,360.54617,357.84677,357.84677,357.8467712402344,478.4202,473.92117,585.4966,604.3924,95.34381785926023,84.65618214073977,185.08110931839954,195.23134416092878,263.3020451019637,260.8119733312374,278.87683792053923,269.55737236518553,91.87857060602612,88.1214293939739,182.66359118243022,171.07584376395775
5,5,568.1127,572.606201171875,627.4271,517.7853,638.21155,502.50735,641.8064,514.1904,611.2505,544.7464,577.9984130859375,593.2764,544.7464,580.6946,522.2788,119.28138,179.56329345703125,178.66356,180.46301,272.2355,274.03494,346.01334,361.30878,357.70984,357.70984,357.7098388671875,477.37396,472.87527,585.34155,604.23584,93.32278580339039,86.6771982532664,183.78486235733618,196.89778737500683,264.36577956465345,259.7866250572734,278.5422106403494,270.0,91.73372256440626,88.26627743559375,181.8953724857222,189.70578942428017
6,6,566.97906,573.2567749023438,627.96216,518.5514,638.7239,503.30557,642.3111,514.9641,612.7164,545.4556,579.0859985351562,593.8834,545.4556,581.328,523.93225,119.308334,179.99256896972656,179.54306,180.44208,271.2437,274.8398,345.86282,361.14624,357.55014,356.65112,357.10064697265625,474.42346,472.62546,585.00366,598.4891,95.43538652363578,84.56461347636422,183.94109610441106,196.86752963698368,263.77733582594317,260.3548151708213,278.3881903523518,270.76580451437746,92.65086918677324,87.3490788299734,182.6762816739081,189.7040272354743
7,7,569.74554,573.7850952148438,628.0952,519.475,638.8675,503.31662,642.4582,515.8842,612.83453,545.50793,579.1712646484375,593.9831,545.50793,581.41547,523.96344,120.608734,179.4791259765625,179.02974,179.92851,271.60455,274.3009,346.20367,361.483,358.78662,357.88788,358.3372497558594,475.62866,472.9323,585.28033,598.76215,93.45127104698587,86.54872895301415,183.88150953409186,197.91880503327536,263.83682419596624,259.8100008172797,278.40039392406004,270.7647951602394,92.48969185963685,87.51030952685498,182.62681744393888,189.71592542500846
8,8,569.9773,573.572265625,628.3953,518.74927,637.3827,504.3694,641.8764,516.053,612.218,545.71136,578.9647216796875,593.34454,545.71136,581.6609,524.1416,121.41785,179.46221923828125,179.01227,179.91219,271.7033,274.40305,346.39606,363.49442,358.09494,357.195,357.64495849609375,478.6832,473.28375,584.8729,599.27155,93.07384464731379,86.92617182214136,182.0952648019718,196.12425479112454,264.93212183682203,260.87670968923834,278.1200201980106,270.77522188226965,92.50872492280276,87.49132907239665,182.6165175186705,189.7151467834431
9,9,569.53424,574.0142822265625,628.6708,519.3578,637.6309,504.1256,642.11096,515.77374,612.54266,546.23804,579.390380859375,593.72644,545.34204,581.1823,523.8378,122.048065,178.72911071777344,177.8294,179.62881,271.3981,274.09723,346.07315,363.16742,357.76926,356.86954,357.31939697265625,478.3289,472.93076,585.39307,598.88855,93.57617023114473,86.42382976885527,182.0367300807848,196.61016810905758,265.4730958693906,259.89734577593117,278.093388148904,270.3351090743095,92.50167949864257,87.49832193246431,182.18829197846736,170.75386864648334
