,frame,nariz_x,cuello_x,hombroI_x,hombroD_x,codoI_x,codoD_x,manoI_x,manoD_x,caderaI_x,caderaD_x,caderaM_x,rodillaI_x,rodillaD_x,tobilloI_x,tobilloD_x,nariz_y,cuello_y,hombroI_y,hombroD_y,codoI_y,codoD_y,manoI_y,manoD_y,caderaI_y,caderaD_y,caderaM_y,rodillaI_y,rodillaD_y,tobilloI_y,tobilloD_y,angCuelloI,angCuelloD,angCodoI,angCodoD,angHombroI,angHombroD,angCaderaI,angCaderaD,angCaderaTorsoI,angCaderaTorsoD,angRodillaI,angRodillaD
0,0,273.9169006347656,288.72064208984375,344.7953186035156,232.64593505859375,360.9448547363281,225.46836853027344,341.20654296875,251.48703002929688,325.9542236328125,262.2533874511719,294.10382080078125,314.2906799316406,266.7393493652344,342.103759765625,289.1692199707031,262.341064453125,283.456787109375,283.9060363769531,283.00750732421875,348.6009521484375,355.7892761230469,403.4119567871094,403.4119567871094,396.2236022949219,395.3250732421875,395.77435302734375,484.2806396484375,477.9908447265625,544.4828491210938,555.2652587890625,125.49242519544568,54.50754387423596,213.8208377985207,214.2821624354417,255.52490153674478,264.8268901869722,276.7370571296006,273.9143371440398,93.55208594604186,86.44785994095652,212.34182863564615,166.9201517672469
1,1,274.7017517089844,288.15484619140625,344.6578063964844,231.65187072753906,360.801513671875,225.37376403808594,341.0703125,252.27993774414062,325.823486328125,263.04241943359375,294.4329528808594,315.0610046386719,266.6298828125,341.9671630859375,289.05169677734375,261.9292297363281,283.06414794921875,283.5138244628906,282.6144714355469,348.267578125,355.46246337890625,404.02777099609375,404.02777099609375,395.9335632324219,395.0341796875,395.48388671875,484.97003173828125,478.6744689941406,546.1262817382812,555.1199340820312,122.93411675428872,57.06588336884384,213.48573505746154,213.91299071080252,255.54503769024814,265.53034427780744,276.07159763339854,273.2767751347767,94.01709507751123,85.982849231506,210.63977281523566,166.109312690118
2,2,273.8748474121094,287.36920166015625,343.14581298828125,231.59259033203125,360.2386169433594,223.4959716796875,339.54730224609375,250.48464965820312,326.0529479980469,263.0793762207031,294.566162109375,313.458251953125,267.5774841308594,342.24615478515625,288.268798828125,260.6801452636719,284.0746154785156,284.0746154785156,284.0746154785156,346.1598815917969,355.15777587890625,404.64599609375,400.1470947265625,397.4477233886719,396.5479431152344,396.9978332519531,488.326171875,482.92742919921875,541.41357421875,560.3091430664062,119.97712715732413,60.02287284267588,214.87569221393747,217.45733979566222,254.60714232689548,263.50181790648685,277.0716710337895,273.7995154704849,94.4653114098184,85.53468859018162,216.360083565878,168.01067343050948
3,3,273.8541259765625,287.33123779296875,343.0367126464844,231.62576293945312,360.10772705078125,223.53948974609375,339.44281005859375,250.4937744140625,325.9656982421875,263.0724182128906,294.51904296875,312.4885559082031,267.5647888183594,340.34130859375,290.9251708984375,259.6438293457031,283.45367431640625,283.0044250488281,283.9029235839844,346.7967529296875,353.9846496582031,405.19818115234375,399.80731201171875,398.01031494140625,394.4163818359375,396.2133483886719,486.960205078125,483.3662414550781,543.5646362304688,563.331298828125,119.04914430776456,60.950855692235436,214.46743814686747,217.04721425675962,255.48057611921482,262.9560548890604,275.3450617567804,276.16175738927336,96.91786886870236,83.0821279642954,214.81550458697131,166.60642751828988
4,4,273.1002502441406,287.46917724609375,343.1488952636719,231.78948974609375,360.2120361328125,223.70693969726562,339.556640625,250.64874267578125,326.0857849121094,262.3235168457031,294.20465087890625,312.6148681640625,267.7118835449219,342.2508544921875,288.36724853515625,258.6882629394531,283.3805847167969,282.931640625,283.82952880859375,348.4784851074219,355.6617126464844,406.8421325683594,401.4547119140625,396.0672912597656,395.1694030761719,395.61834716796875,486.7554016113281,481.3680419921875,538.833740234375,556.7918090820312,119.733966738481,60.266033514706876,214.08068551530468,216.88986035866088,255.87058589271146,263.11812293764876,277.6422266386488,274.38373967058914,94.2410197508047,85.7589802491953,218.09171410539466,168.2616009202374
5,5,272.2678527832031,287.51800537109375,343.1361999511719,231.89981079101562,360.1805114746094,223.82620239257812,339.54791259765625,250.73822021484375,326.0919189453125,263.29718017578125,294.6945495605469,312.6358947753906,267.78253173828125,342.2391357421875,290.2091979980469,258.7169189453125,283.44000244140625,282.990478515625,283.8894958496094,346.8209228515625,355.8111267089844,405.25726318359375,400.76214599609375,397.16607666015625,396.2670593261719,396.716552734375,487.9671325683594,483.4720458984375,541.9083862304688,561.6868286132812,121.2048155716743,58.795152992313895,214.39759263241493,217.31376921930854,255.5124995406284,263.131998546203,277.60918669219745,273.76459568196447,94.44534471331744,85.55471096555439,217.18765660647344,166.94510927847412
6,6,272.5032653808594,288.2324523925781,345.3068542480469,231.15805053710938,361.4854431152344,223.96755981445312,339.9139709472656,250.93185424804688,326.431884765625,261.7175598144531,294.07470703125,313.8485107421875,268.0092468261719,342.61041259765625,289.5806579589844,259.65594482421875,284.4044189453125,283.9544372558594,284.8544006347656,348.75042724609375,355.9499816894531,403.64703369140625,401.8471374511719,396.4474792480469,396.4474792480469,396.4474792480469,487.34185791015625,481.94219970703125,540.4385375976562,558.4374389648438,121.98676664873163,58.01323335126836,215.47147595485936,216.20913638522072,256.43246053935763,263.7731190787386,277.88190164751785,274.20889703347666,92.9848672151987,87.0151327848013,216.32582333700122,168.46064629302992
7,7,273.34429931640625,288.1857604980469,345.3029479980469,231.06858825683594,361.49365234375,223.87274169921875,339.90606689453125,250.8572540283203,326.413818359375,261.6510314941406,294.03240966796875,313.821044921875,267.9473876953125,342.6045227050781,289.5350036621094,259.152099609375,284.2944030761719,284.2944030761719,284.2944030761719,348.94610595703125,356.1296081542969,403.720458984375,401.026611328125,396.5369567871094,395.63897705078125,396.08795166015625,487.2288513183594,481.8412170410156,540.2073364257812,558.1661376953125,120.55328497915433,59.446715020845666,215.56973505625916,216.72752042246802,255.94058917401455,264.2796733065177,277.11068299623275,274.97192829294806,93.7881835199362,86.21186971904694,216.4205580607893,168.38461262718934
8,8,273.218994140625,288.50457763671875,346.05023193359375,230.9589080810547,361.3358154296875,223.7657012939453,338.8570251464844,250.74021911621094,326.2689514160156,261.530029296875,293.89947509765625,312.78167724609375,267.8240966796875,342.4536437988281,287.60540771484375,259.18792724609375,284.36981201171875,284.36981201171875,284.36981201171875,348.2238464355469,355.418701171875,406.6817626953125,401.2856750488281,395.88958740234375,395.88958740234375,395.88958740234375,485.8247985839844,481.32806396484375,538.8866577148438,555.9743041992188,121.25804912197351,58.74195087802649,214.4955375451129,216.24103336864468,256.53768590277684,264.2188989241215,278.5288919559867,274.2132450882398,92.76959009828478,87.23040990171523,217.7426231369153,169.37098756598755
9,9,271.23712158203125,288.2940673828125,345.74896240234375,230.8391571044922,361.0104064941406,223.6573028564453,339.46484375,250.58929443359375,325.9988098144531,262.2597961425781,294.1293029785156,313.43060302734375,267.6462097167969,342.1579895019531,289.1917724609375,260.4102478027344,284.2464599609375,284.69622802734375,283.7967224121094,346.7604064941406,355.7552185058594,404.3271789550781,400.7292785644531,397.13134765625,396.2318420410156,396.68157958984375,487.0794372558594,482.58203125,540.1488647460938,558.1384887695312,126.03562929629955,53.96440125400108,214.33422213729554,216.61416660300247,255.7366693235112,264.74892299565965,277.14573705209943,274.3779072824277,93.77946090802213,86.2205939463022,216.3817216051686,167.6534545369178
