,frame,nariz_x,cuello_x,hombroI_x,hombroD_x,codoI_x,codoD_x,manoI_x,manoD_x,caderaI_x,caderaD_x,caderaM_x,rodillaI_x,rodillaD_x,tobilloI_x,tobilloD_x,nariz_y,cuello_y,hombroI_y,hombroD_y,codoI_y,codoD_y,manoI_y,manoD_y,caderaI_y,caderaD_y,caderaM_y,rodillaI_y,rodillaD_y,tobilloI_y,tobilloD_y,angCuelloI,angCuelloD,angCodoI,angCodoD,angHombroI,angHombroD,angCaderaI,angCaderaD,angCaderaTorsoI,angCaderaTorsoD,angRodillaI,angRodillaD
0,0,631.5628662109375,632.9967651367188,676.49169921875,589.5018310546875,679.3594970703125,585.6781005859375,667.8883056640625,593.3255615234375,665.9764404296875,596.193359375,631.0848999023438,679.3594970703125,584.72216796875,670.756103515625,586.634033203125,172.5314178466797,220.93814086914062,221.41741943359375,220.4588623046875,297.1427917480469,285.64019775390625,359.4484558105469,346.0287780761719,347.94586181640625,353.6971740722656,350.821533203125,424.6297607421875,448.593505859375,495.5623779296875,510.899169921875,92.32804051731974,87.67195948268026,192.60079242474674,190.57465778859748,267.1998592262874,267.274034321314,264.8118310904594,258.3959811268716,84.44515236263973,95.55479786221292,196.81529235021142,188.65010172578465
1,1,634.6396484375,632.721923828125,674.9102172851562,590.53369140625,679.704345703125,585.7395629882812,667.2396240234375,593.4102172851562,665.3219604492188,597.2454833984375,631.28369140625,679.704345703125,584.7808227539062,669.1572265625,587.6572265625,175.0594482421875,219.60498046875,220.08395385742188,219.12599182128906,294.80548095703125,286.18377685546875,358.9893798828125,346.5357666015625,346.5357666015625,351.3255920410156,348.9306640625,424.1311950683594,448.0804138183594,497.8947448730469,509.390380859375,88.18535233323543,91.8146260055274,194.66129657279953,191.33264486192883,265.6784740471395,266.56122533736294,263.52398139251704,258.6344754484304,85.33819978540937,94.66185852413227,198.63796931136434,190.02691759829747
2,2,632.6397094726562,634.5582275390625,678.6831665039062,590.4332885742188,679.6424560546875,585.6370849609375,668.131591796875,593.3109741210938,665.25390625,596.188720703125,630.7213134765625,680.6016845703125,583.7185668945312,670.050048828125,587.5555419921875,174.21888732910156,221.73178100585938,224.13140869140625,219.33213806152344,297.0804748535156,285.56219482421875,357.5514221191406,344.1134033203125,349.87255859375,355.6317138671875,352.75213623046875,423.7815246582031,445.8581848144531,494.81085205078125,510.1685485839844,95.42510962530993,84.57487061973434,191.53093891391262,191.6087757496941,266.13377113778864,268.9708688184286,263.0355166596341,257.3643220486736,83.55587090078598,96.44412909921401,200.1808680637352,191.283358216878
3,3,632.6182250976562,633.5751953125,677.5972290039062,589.5531005859375,679.5112915039062,585.72509765625,668.0272216796875,593.381103515625,665.15625,596.2521362304688,630.7042236328125,680.46826171875,584.7681274414062,669.9412841796875,587.63916015625,174.132568359375,221.08343505859375,222.0416259765625,220.12525939941406,297.7379150390625,285.2815856933594,358.10333251953125,343.7306213378906,348.52154541015625,355.2287902832031,351.87518310546875,423.2596740722656,446.2560119628906,495.1231994628906,509.4959716796875,92.41457502664464,87.58544655187642,192.21984545397845,190.82476565562501,267.3046102203357,267.88456841646916,263.98150303165306,257.24982019292133,83.18273538999362,96.81720454595252,199.9120318180035,189.789869052963
4,4,631.4780883789062,633.8779296875,678.5154418945312,589.240478515625,679.4754028320312,586.3606567382812,667.9560546875,594.0402221679688,665.076171875,596.9200439453125,630.9981079101562,679.4754028320312,584.4407348632812,669.8759155273438,587.3206176757812,173.1838836669922,220.63291931152344,223.0293426513672,218.2364959716797,296.83892822265625,287.2532653808594,358.1871643066406,344.76727294921875,346.68438720703125,353.39434814453125,350.03936767578125,423.3696594238281,446.3752746582031,494.3035888671875,510.5992126464844,95.96844413890729,84.03155166720373,191.37971852568856,189.99482936957676,266.18180916660737,270.68369218279634,264.98801670013387,256.73316261159937,83.10250308616999,96.89749691383003,198.3416483844125,190.21168787572466
5,5,632.2814331054688,633.7137451171875,677.1610107421875,590.2664794921875,680.0256958007812,585.4920654296875,668.5670166015625,594.0860595703125,664.7474975585938,595.995849609375,630.3717041015625,680.0256958007812,584.5372314453125,669.5219116210938,587.40185546875,175.40618896484375,220.45794677734375,221.41648864746094,219.4993896484375,297.14178466796875,285.6391906738281,357.5302734375,345.06915283203125,346.0277404785156,353.69610595703125,349.8619384765625,423.67010498046875,447.6337585449219,495.5611877441406,512.8150634765625,93.08483319499128,86.91514669237652,192.9105961451202,192.35715957705239,266.56967070516174,267.1350538692885,265.23209890163935,256.68108032073286,82.15624833315913,97.84369021952463,199.4447375957479,189.47107680364184
6,6,632.2900390625,634.6893310546875,679.3174438476562,590.061279296875,679.3174438476562,585.2626342773438,667.800537109375,593.9002685546875,665.8809814453125,596.779541015625,631.3302612304688,680.2771606445312,585.2626342773438,669.719970703125,587.18212890625,175.8234405517578,222.29702758789062,224.6925811767578,219.9014892578125,297.5172119140625,286.0185546875,358.8431701660156,345.4281005859375,345.4281005859375,352.1356201171875,348.7818603515625,423.0438232421875,446.9992980957031,493.9519958496094,512.1581420898438,96.02796695097257,83.97204838862284,169.3638431881157,192.42346705351488,266.9274185528068,268.92143081351185,265.0363831661383,257.5336906254864,82.93454638062346,97.06545361937654,198.97613197717166,188.60946210022308
7,7,631.7360229492188,633.1672973632812,677.5355224609375,588.799072265625,679.4437866210938,585.9365844726562,667.9939575195312,593.56982421875,665.1314697265625,597.386474609375,631.2589721679688,679.4437866210938,584.982421875,669.9022216796875,586.8907470703125,176.04766845703125,221.56597900390625,222.0451202392578,221.0868377685547,297.7492980957031,286.2499084472656,358.1209411621094,344.70501708984375,344.70501708984375,351.41302490234375,348.05902099609375,422.32574462890625,445.3244934082031,495.15509033203125,510.487548828125,92.41973527411965,87.58026472588035,192.18288047019036,189.9550503478506,267.9373350882491,268.10344859341177,265.2076083239698,256.8208799405994,83.48076952682494,96.51923047317506,197.91126450443167,189.20161218050652
8,8,631.6910400390625,634.5618896484375,681.4521484375,587.671630859375,679.5382080078125,585.7576904296875,668.054931640625,592.4563598632812,664.2271118164062,599.1549072265625,631.6910400390625,679.5382080078125,584.80078125,669.0118408203125,586.7146606445312,164.41305541992188,220.96319580078125,223.838623046875,218.0877685546875,294.7658996582031,286.1396179199219,358.98382568359375,343.648193359375,348.4405822753906,351.3160095214844,349.8782958984375,425.1187438964844,446.2052307128906,495.0875244140625,514.257080078125,96.41533353557784,83.58466646442216,171.4073948066485,188.25492064078605,268.036600165481,271.8981213548207,261.23785455260827,258.8677935829112,86.19411668819896,93.805878571599,199.8479373228321,190.21301293242365
9,9,630.6965942382812,632.6112060546875,678.563720703125,586.6587524414062,679.5210571289062,585.7013549804688,668.032958984375,592.4027709960938,664.2035522460938,599.1041870117188,631.6538696289062,678.563720703125,585.7013549804688,668.9902954101562,586.6587524414062,175.9529571533203,220.99139404296875,221.9496612548828,220.03314208984375,296.6943054199219,286.1534118652344,358.98150634765625,343.6492919921875,347.48236083984375,350.3571472167969,348.91973876953125,421.26873779296875,446.1836242675781,496.013427734375,512.3038940429688,93.62885336868658,86.37116406216268,191.1838287002926,187.4776451132386,268.0715503302145,270.36505846050557,261.51537972543036,259.5093749576029,87.04273127623696,92.95732233796485,198.3119234011446,188.79160958500898
