,frame,nariz_x,cuello_x,hombroI_x,hombroD_x,codoI_x,codoD_x,manoI_x,manoD_x,caderaI_x,caderaD_x,caderaM_x,rodillaI_x,rodillaD_x,tobilloI_x,tobilloD_x,nariz_y,cuello_y,hombroI_y,hombroD_y,codoI_y,codoD_y,manoI_y,manoD_y,caderaI_y,caderaD_y,caderaM_y,rodillaI_y,rodillaD_y,tobilloI_y,tobilloD_y,angCuelloI,angCuelloD,angCodoI,angCodoD,angHombroI,angHombroD,angCaderaI,angCaderaD,angCaderaTorsoI,angCaderaTorsoD,angRodillaI,angRodillaD
0,0,402.7330017089844,441.73504638671875,486.11663818359375,397.3534240722656,524.67041015625,391.0772399902344,505.841796875,383.9044494628906,463.7016906738281,419.7684020996094,441.73504638671875,457.425537109375,432.3207702636719,477.15069580078125,477.15069580078125,172.22422790527344,195.5968017578125,203.6873016357422,187.50628662109375,282.7944641113281,252.23031616210938,354.71002197265625,321.4490661621094,360.1036682128906,353.8110656738281,356.9573669433594,448.20025634765625,442.8066101074219,536.2968139648438,534.4989624023438,159.39844057526489,20.601547310461292,220.6544284027401,179.62258241579977,233.68595165581837,274.7926859757704,265.923881038653,286.17940501472975,98.15108520988963,81.84891479011038,196.69555913406109,161.9735375250269
1,1,402.8251647949219,441.8263244628906,486.20697021484375,397.4456787109375,524.759765625,391.16961669921875,505.93170166015625,383.9969787597656,463.79248046875,419.8601379394531,441.8262939453125,457.5164489746094,432.4122314453125,477.24114990234375,477.24114990234375,172.34457397460938,195.70741271972656,203.7945556640625,187.62026977539062,281.97021484375,253.21595764160156,354.75445556640625,321.5073547363281,360.1458740234375,353.8559265136719,357.00091552734375,448.2058410644531,442.8144226074219,536.265869140625,534.4686889648438,159.40441206657331,20.595587933426696,220.7540125608389,179.4688075368261,233.42225697867664,274.86195037850365,265.9287552886303,286.1793547016284,98.14780989261149,81.85210093753625,196.70195219112424,161.96777284536742
2,2,421.5420837402344,458.7093505859375,503.0413818359375,414.3772888183594,537.0740966796875,401.83892822265625,518.2665405273438,396.4653625488281,485.12945556640625,429.6024475097656,457.365966796875,487.8162536621094,442.14080810546875,510.2062072753906,453.7835693359375,170.44097900390625,199.23153686523438,204.62977600097656,193.83331298828125,282.9041442871094,264.9100341796875,352.1814270019531,339.5855407714844,361.1784973144531,358.4793701171875,359.82891845703125,446.6504821777344,438.5531311035156,524.9248657226562,507.8304748535156,149.1805070260006,30.81951713924271,218.68751150669488,185.88853330094344,239.55856590973139,266.93821885080513,265.4165606446489,281.68228503355044,92.30368505403943,87.69638083105075,165.83762142531324,179.3595928119976
3,3,421.085693359375,458.40875244140625,502.02734375,414.7901916503906,538.9008178710938,401.2999267578125,518.2156982421875,395.90380859375,484.0403137207031,429.1798400878906,456.6100769042969,487.6377258300781,441.7707824707031,510.12152099609375,453.46234130859375,171.50375366210938,199.80587768554688,204.7475128173828,194.86424255371094,283.813720703125,265.8441467285156,352.99664306640625,339.5194396972656,361.0829772949219,358.38751220703125,359.7352294921875,446.43853759765625,440.149169921875,525.5047607421875,508.4336242675781,149.2905015371451,30.70949397889548,221.64878100248893,186.57220791610504,238.53385189499303,265.7024473319534,264.77374028041015,281.5673564069628,92.16852839948756,87.83153519156161,166.53938238139702,179.03856026062866
4,4,436.4292907714844,470.9438781738281,518.9057006835938,422.9820556640625,548.4896850585938,420.2925720214844,526.0775756835938,405.9488525390625,501.8725280761719,441.80816650390625,471.84033203125,505.4584655761719,449.87652587890625,510.83734130859375,456.1518859863281,172.2445831298828,200.123046875,205.5188751220703,194.72720336914062,284.6576843261719,254.9806365966797,355.7027587890625,275.6646423339844,361.9978942871094,356.6020812988281,359.29998779296875,451.92840576171875,436.64019775390625,530.1679077148438,504.9873962402344,147.49008549136556,32.509896508128435,218.0055171180691,147.81564820585768,243.08411893032144,273.8631811342779,262.58324837560656,280.8896624821456,95.45599413051114,84.54400068106906,178.35051432439826,180.51052431074544
5,5,441.2596130371094,474.5416259765625,521.3162841796875,427.7669372558594,554.5982055664062,416.9727478027344,533.9094848632812,411.57568359375,506.924072265625,445.7572021484375,476.34063720703125,508.7231140136719,451.1542663574219,510.5221252441406,457.4508361816406,172.59449768066406,195.98802185058594,200.4867706298828,191.48927307128906,280.5645446777344,255.37156677246094,352.54461669921875,312.9555969238281,359.7426452636719,352.54461669921875,356.14361572265625,449.7176818847656,436.221435546875,527.9959716796875,500.10369873046875,150.39084382408734,29.60915973832318,218.60460667054926,184.2361875973123,241.93749138197563,265.9030825957326,262.14288430193824,280.4019920619976,97.35521516002461,82.64484123145407,179.8298240155963,178.06124215266988
6,6,449.9038391113281,482.27813720703125,528.1417846679688,436.4145202636719,560.5161743164062,422.02593994140625,541.631103515625,419.3280944824219,511.9546203613281,452.6017150878906,482.2781677246094,510.15606689453125,453.5009765625,510.15606689453125,457.9974060058594,176.922607421875,196.2383575439453,204.77322387695312,187.7034912109375,283.8330383300781,255.982421875,354.8072204589844,320.6677551269531,361.9944763183594,354.8072204589844,358.4008483886719,451.835205078125,434.7654724121094,530.8950805664062,503.94287109375,159.71978729681078,20.28020584598118,217.1689418881476,189.51170276882507,237.18956144223074,268.64175799968046,264.2423375145429,277.54889118263236,96.90454431280021,83.0954556871998,181.1467154507971,176.9253953540751
7,7,453.6316833496094,484.5942687988281,530.8137817382812,438.374755859375,563.12255859375,424.0152893066406,544.2757568359375,420.4254150390625,512.8644409179688,454.5291442871094,483.69677734375,511.96697998046875,455.4266052246094,511.06951904296875,458.1189880371094,176.86273193359375,197.54043579101562,205.63169860839844,189.44915771484375,284.746337890625,257.77545166015625,356.66876220703125,319.80853271484375,362.9619445800781,354.8706970214844,358.91632080078125,451.0669250488281,433.9853515625,530.181640625,503.2106628417969,156.19353389741772,23.80644774956173,216.8979199818815,188.55652813415549,237.85624078907176,268.0611209598006,262.6869324563084,278.546609814962,97.57803038334302,82.42196145873406,179.9343942117892,178.4226821031686
8,8,456.5968017578125,487.16510009765625,533.9165649414062,440.4136047363281,563.5858154296875,426.9275817871094,542.9072875976562,420.6341247558594,515.0361938476562,456.5968017578125,485.8164978027344,512.3389892578125,456.5968017578125,510.54083251953125,458.3949279785156,177.04820251464844,197.26905822753906,205.80674743652344,188.7313690185547,284.89276123046875,257.9316101074219,355.8904113769531,319.0435485839844,362.1813659667969,354.99169921875,358.5865478515625,451.1531066894531,436.77386474609375,532.9352416992188,505.07537841796875,156.8646958826438,23.135310726954376,216.80221537123128,185.14814079491407,239.08710102470133,269.3214207587067,264.72270958537985,277.013755667498,96.53471939344533,83.46522165804252,180.47642800640872,178.49195388173086
9,9,456.7027282714844,487.70208740234375,533.9765014648438,441.4276428222656,561.8309936523438,429.7467346191406,542.063232421875,422.5584716796875,515.1072387695312,456.7027282714844,485.90496826171875,512.4116821289062,456.7027282714844,511.5131530761719,457.6012268066406,176.87779235839844,196.65457153320312,204.7450714111328,188.56407165527344,284.75115966796875,257.7828369140625,355.767822265625,319.8100280761719,362.0604553222656,354.8688659667969,358.46466064453125,450.1570739746094,436.6728820800781,531.9610595703125,505.8916015625,157.38039878409657,22.619607626363663,214.75053582758616,182.9681493175211,240.88699140501097,270.33858363479277,264.7328463303718,277.01973490063267,96.38340694114889,83.61658579612883,181.12326058118728,179.25637499326035
10,10,456.8503112792969,487.8513488769531,534.1282958984375,441.57440185546875,561.9843139648438,428.9942626953125,542.215576171875,422.7041931152344,515.2581176757812,456.8503112792969,486.05419921875,512.5623779296875,456.8503112792969,511.6637878417969,457.7489013671875,177.38356018066406,196.24929809570312,204.33460998535156,188.1639862060547,285.18780517578125,258.2367248535156,355.2605285644531,320.2241516113281,362.447509765625,354.3621520996094,358.40484619140625,450.48760986328125,437.0120849609375,529.5440673828125,506.1864929199219,158.58776332940053,21.412236670599476,214.7648519040865,184.38365138149288,241.07940372278446,269.7325705474242,263.8725182898627,277.88136605753976,97.2463232168685,82.75360990342165,181.10233288157036,179.25585589888345
11,11,459.2769470214844,490.69342041015625,536.4716796875,444.9151306152344,562.5025024414062,433.24615478515625,533.77880859375,426.06524658203125,514.9290161132812,457.4817199707031,486.20538330078125,513.1337280273438,458.37933349609375,511.3385314941406,460.174560546875,170.1519317626953,193.09201049804688,202.5379180908203,183.64610290527344,289.8002014160156,255.614990234375,359.07025146484375,321.2865905761719,360.86944580078125,352.77294921875,356.8211975097656,450.83056640625,433.7379455566406,529.0967407226562,503.0079650878906,155.5221674496488,24.47784010979214,219.132088519771,182.96946071384173,241.73105368301066,272.44906244036963,263.1209502678769,278.6574796204011,96.4521467535373,83.5478616588374,179.8298240155963,179.15095785361038
12,12,463.254150390625,492.0115966796875,536.9451904296875,447.0780334472656,562.1080322265625,434.49664306640625,533.3505249023438,428.2059326171875,514.4783935546875,457.8620910644531,486.17022705078125,512.6810913085938,457.8620910644531,511.78240966796875,459.6594543457031,170.1821746826172,192.21896362304688,203.4622039794922,180.9757080078125,289.8104248046875,255.63092041015625,359.96832275390625,318.5931396484375,361.7672424316406,352.77264404296875,357.26995849609375,449.9143371582031,432.8246154785156,529.0668334960938,502.9825439453125,156.58516133251274,23.414811193851055,218.53528025047362,183.8603632684215,239.70522997139858,274.48210399335403,262.1410182508167,279.02713942053595,97.00014334681318,82.99978683471114,180.5177506508873,178.53245690350906
13,13,464.85211181640625,495.8018798828125,541.1051025390625,450.4986267089844,563.5324096679688,435.2480163574219,533.9283447265625,428.0712585449219,515.08935546875,457.67535400390625,486.3823547363281,512.3981323242188,457.67535400390625,510.6038818359375,459.46954345703125,167.7703399658203,195.17970275878906,208.2103729248047,182.14903259277344,289.98907470703125,254.0424041748047,359.18646240234375,322.34112548828125,360.9837951660156,351.9971008300781,356.4904479980469,449.95184326171875,434.67449951171875,532.6292114257812,502.97320556640625,154.51858602116968,25.481424232040883,218.4982059836588,185.97792681680056,238.6170893764271,274.07041953078374,262.83662246630627,278.89600792836325,95.55409253652728,84.44590746347272,180.48978785642527,178.4950684479924
