,frame,nariz_x,cuello_x,hombroI_x,hombroD_x,codoI_x,codoD_x,manoI_x,manoD_x,caderaI_x,caderaD_x,caderaM_x,rodillaI_x,rodillaD_x,tobilloI_x,tobilloD_x,nariz_y,cuello_y,hombroI_y,hombroD_y,codoI_y,codoD_y,manoI_y,manoD_y,caderaI_y,caderaD_y,caderaM_y,rodillaI_y,rodillaD_y,tobilloI_y,tobilloD_y,angCuelloI,angCuelloD,angCodoI,angCodoD,angHombroI,angHombroD,angCaderaI,angCaderaD,angCaderaTorsoI,angCaderaTorsoD,angRodillaI,angRodillaD
0,0,770.0459,771.0048828125,808.40594,733.6038,822.791,712.5058,797.85693,731.6858,794.02094,746.07086,770.0458984375,789.22595,747.02985,791.1439,752.7839,198.27393,220.80282592773438,220.32349,221.28217,279.76144,281.67877,318.10852,317.14984,311.39777,316.19113,313.79443359375,368.91837,375.62912,464.78604,462.8687,91.70315542888979,88.29684457111021,226.63779705907635,227.65664271718882,257.1292514611195,250.01015928669264,280.4738384243068,265.21565442495154,83.70053842931826,96.29953378028996,185.91134613277129,177.15084623819888
1,1,770.06177,771.0214233398438,808.4471,733.59576,822.84155,712.4838,796.9315,731.6765,794.0526,746.071,770.061767578125,789.25446,747.03064,791.1737,752.7884,198.36711,220.89907836914062,220.41966,221.37848,279.8657,281.78333,318.21796,317.25916,311.50635,316.30035,313.9033508300781,369.03473,375.74637,464.9154,462.9978,91.70489395863707,88.29508268517358,227.65399260379084,227.6786086055596,257.1221059573036,250.00121685887083,280.47339323978053,265.2191772349833,83.70314823693231,96.29686618313876,185.91447435941114,177.14939823809482
2,2,770.3773,770.854248046875,808.52924,733.1792,822.8362,712.19574,797.0837,732.2254,794.2223,746.5324,770.3773193359375,789.4533,747.48615,789.4533,753.209,198.05006,221.05374145507812,221.05374,221.05374,279.52136,282.39685,317.86084,316.9023,310.19293,314.02686,312.1098937988281,369.61905,374.41147,467.38464,463.55066,91.18772696720174,88.81227303279826,227.6391301121569,229.01835021125757,256.24999052727225,251.11586931002054,279.18446620721744,266.3085845423227,85.10362443220488,94.89638728235111,184.58817456599974,177.23140148927
3,3,770.28235,770.7593383789062,808.4435,733.0752,822.75397,712.08655,796.9952,732.12115,794.13306,746.4316,770.2823486328125,789.3629,747.3856,789.3629,753.1098,198.0936,221.11883544921875,221.11884,221.11884,279.64127,281.56003,318.01663,317.05728,310.34155,314.1791,312.26031494140625,368.864,374.6203,466.72125,463.84305,91.18676692042054,88.81323307957948,227.61168641207178,228.5902749352162,256.25910959023247,250.85006747492656,279.2593283327593,266.30478064915656,85.1006703303234,94.89939078969437,184.65985057114983,177.233450546021
4,4,770.2827,770.7598876953125,808.457,733.0628,822.7723,712.067,797.0047,733.0628,794.1416,746.4238,770.28271484375,789.3699,747.3782,789.3699,753.1043,198.67511,220.7052764892578,220.70528,220.70528,279.13312,282.96448,318.40433,317.44647,310.74164,314.573,312.6573181152344,369.1695,374.9165,466.86853,463.03723,91.24083111127119,88.75916888872881,227.0374041066571,229.97262326095674,256.2332500794247,251.3642523207021,279.259461275191,266.31551968813494,85.11212377045354,94.88787622954646,184.66892106236762,177.1881937125805
5,5,769.768,770.7276611328125,808.1551,733.3003,822.55023,712.18744,796.639,733.3003,793.75995,746.73584,770.2479248046875,788.9616,747.69543,789.92126,753.4535,197.96202,220.945068359375,220.94507,220.94507,279.36035,283.19086,317.66544,316.70776,310.962,315.75018,313.3560791015625,369.3773,374.16537,466.09756,463.22473,92.39099291824544,87.60900708175456,227.9196050002343,230.9436849156358,256.1565574211155,251.26382073351738,280.50985098006043,265.1270513450625,83.88854987297424,96.11150874188023,185.2642949919393,177.24189265983514
6,6,769.9455,770.9034423828125,808.26294,733.5439,822.6321,712.46924,798.6836,731.628,793.8939,746.955,770.4244384765625,789.10425,747.9129,790.0622,752.70264,198.10814,221.09820556640625,221.0982,221.0982,279.53128,281.4471,316.89014,316.89014,310.1847,314.9743,312.5794982910156,369.5757,375.3232,465.36765,462.49387,92.38601204564472,87.6139879543553,226.4767958399608,227.6433648294423,256.1846498388734,250.7501145567286,280.43696810174515,265.08308646006526,83.87374989078432,96.12626515686348,185.18364411821977,177.76427918793607
7,7,769.9638,770.92236328125,808.3064,733.53827,822.6849,712.4498,796.80365,731.6211,793.92786,746.9582,770.4429931640625,789.1351,747.91675,790.0937,752.7096,198.26147,221.2564697265625,221.25647,221.25647,279.70212,281.61838,318.0272,317.06906,310.36215,314.19467,312.2784118652344,368.8078,375.51468,465.5785,460.78787,92.38701938915973,87.61298061084028,227.85260084447648,227.6616560760396,256.178875123508,250.74228644339325,279.35274717967343,266.23082012520075,85.0335074351474,94.96650463465743,185.25556601018002,177.67864227612245
8,8,770.2813,771.2386474609375,808.57446,733.9028,822.9344,711.8843,794.21454,731.98816,794.21454,746.34814,770.2813720703125,789.42786,747.3054,789.42786,753.0494,199.39778,220.50914001464844,220.50914,220.50914,280.00473,281.92395,320.30817,315.51016,307.83334,314.55054,311.19195556640625,369.24814,373.08655,466.16837,460.41074,92.59641201646595,87.40358798353407,229.0427613073512,230.6275154589559,256.43054897230917,250.27618055421664,282.4449552182591,262.94868138563436,81.40687085614572,98.59303738715249,184.45662512258528,177.17360442851336
9,9,770.33496,770.811767578125,808.4758,733.14764,822.7787,712.1701,797.03357,731.24054,794.17303,746.49695,770.3349609375,789.4054,747.45044,791.31244,752.218,199.59186,220.66046142578125,220.66046,220.66046,279.07797,282.9086,317.38452,316.42688,310.68088,315.4692,313.0750427246094,369.09836,373.88672,463.90714,460.07648,91.29644784397753,88.70355215602248,227.6618883024714,228.26174283613858,256.242428686978,251.3762516086978,280.40099340532083,265.1998441877338,83.96914835008717,96.03086623660242,185.81810039022227,177.76892371657166
