,frame,nariz_x,cuello_x,hombroI_x,hombroD_x,codoI_x,codoD_x,manoI_x,manoD_x,caderaI_x,caderaD_x,caderaM_x,rodillaI_x,rodillaD_x,tobilloI_x,tobilloD_x,nariz_y,cuello_y,hombroI_y,hombroD_y,codoI_y,codoD_y,manoI_y,manoD_y,caderaI_y,caderaD_y,caderaM_y,rodillaI_y,rodillaD_y,tobilloI_y,tobilloD_y,angCuelloI,angCuelloD,angCodoI,angCodoD,angHombroI,angHombroD,angCaderaI,angCaderaD,angCaderaTorsoI,angCaderaTorsoD,angRodillaI,angRodillaD
0,0,803.49805,795.3414306640625,859.1546,731.5283,870.66974,710.41724,872.5889,711.37683,835.1647,750.7202,792.9424438476562,834.2051,739.2051,827.4879,733.4475,189.80583,208.0238800048828,205.14735,210.9004,299.11398,307.74362,371.98615,387.3276,371.02728,377.7392,374.38323974609375,488.0062,488.96503,586.767,587.7259,63.29990768885487,116.70009477644165,185.47790232804226,192.98846030165834,265.59451680425605,255.12134999624715,275.0144915240192,259.54476687809307,84.62932613912862,95.37067386087136,176.57903646126374,182.57434793073483
1,1,802.82153,795.63330078125,859.3683,731.8984,870.8693,709.8548,871.82776,711.77155,834.4494,750.1084,792.2789306640625,834.4494,739.5658,827.7404,734.7737,190.09845,208.3285675048828,205.45013,211.207,299.47913,308.11444,371.4401,386.79178,371.4401,378.15646,374.79827880859375,488.4966,489.4561,586.3635,586.3635,65.89455326755657,114.1054492054119,186.21031717312107,194.21059971022706,265.61244185123286,254.5990935598053,274.5530587940734,260.0358812641756,84.2925855933571,95.70740784451985,176.07838359510183,182.5802082330427
2,2,802.8973,795.7210693359375,859.35004,732.0921,870.832,710.0851,872.7456,711.9987,835.4294,750.27185,792.8505859375,834.47253,739.7467,827.7748,734.0058,190.64328,207.91531372070312,205.03664,210.79399,299.0732,307.70923,371.9995,387.35245,371.9995,377.75687,374.878173828125,489.06546,489.06546,586.94025,586.94025,64.84763754603085,115.15236245396916,185.45825870398932,194.1698917827738,265.6289900190493,254.61612472842285,274.33606153522567,260.7304657795715,85.14728778648181,94.85275861990603,176.5534915537679,182.04488532665377
3,3,802.9197,795.73974609375,859.4019,732.07764,870.8898,710.05914,872.8045,711.97375,835.46875,750.2668,792.8677978515625,834.5115,739.7362,827.8102,733.9923,189.80156,208.02572631835938,205.14822,210.90323,299.14658,307.77905,371.08405,387.38986,372.0432,377.79822,374.92071533203125,489.06155,489.06155,586.89655,586.89655,65.90863854971049,114.09136392810846,185.44305470289686,194.1826232553867,265.6202268139582,254.60703886459743,274.33290341217173,260.7291193925798,85.1499426073394,94.85005187312872,176.55036332712803,182.046702156973
4,4,803.99225,795.38525390625,859.4594,731.31116,870.9354,710.27185,872.8481,713.1408,834.59485,750.4377,792.5162353515625,833.63855,738.96173,826.94415,734.18005,190.69919,207.965576171875,205.08784,210.8433,299.09378,308.68622,371.0371,389.26276,371.99637,377.75183,374.87408447265625,489.02417,489.02417,586.86707,586.86707,60.932972525755126,119.06702992055996,185.43722172134568,194.17479585859786,265.61148020230814,255.29282378393904,274.38049679433345,260.19932088446683,85.10291844030507,94.89712857736346,176.55405162927985,183.0904097036643
5,5,804.01825,795.4146728515625,859.4632,731.36615,870.9346,710.3353,872.8465,713.2032,834.6086,750.48517,792.546875,833.6526,739.01373,826.961,734.234,190.62338,208.37611389160156,205.9771,210.77513,299.05905,308.65512,371.02963,389.26218,371.98923,377.7469,374.8680419921875,489.0614,489.0614,586.94135,586.94135,61.99851335781391,118.00148664218608,185.50399365067173,194.16403148046592,265.11940415986965,255.72852119529546,274.3832272880745,260.20078580479174,85.09781765747007,94.90222371925651,176.55689298797458,183.08807377896818
6,6,804.39197,794.8155517578125,858.9776,730.65344,870.4693,709.58527,872.3845,712.4582,835.0365,749.8063,792.42138671875,834.07886,739.2723,827.37537,734.484,190.92795,208.65792846679688,205.30362,212.01225,299.22458,308.80832,372.06125,389.31204,372.06125,377.81152,374.9364013671875,488.98328,488.98328,586.73773,586.73773,58.632758103672984,121.36725264344848,185.46952851611985,194.32306560510048,266.0168727834076,254.72814855582948,274.32904365387395,260.72740594764497,85.31530503128594,94.68465412392163,176.54633351551772,182.60864914074665
7,7,804.9109,795.3404541015625,859.46216,731.21875,870.94666,710.1639,871.9037,712.07794,834.5791,750.35956,792.4693603515625,833.6221,738.87506,826.9228,734.0899,196.07487,207.58511352539062,202.78918,212.38103,299.6669,310.21793,372.56494,389.83026,372.56494,379.27924,375.9220886230469,488.62637,489.58554,587.42236,587.42236,45.980019536943566,134.01996690445458,186.0085124039039,193.52230788718654,267.51677310162086,253.57754962947598,275.03063938466175,259.4978995689301,84.46468431761718,95.53530910344593,176.59320227360234,183.14379446221713
8,8,807.0037,794.0599365234375,859.7377,728.38214,870.2845,710.1649,871.2433,712.0825,834.8089,749.4757,792.142333984375,833.8501,738.92896,827.1385,734.13495,204.58038,209.37498474121094,204.58038,214.16959,301.43143,311.02066,374.30948,392.52902,374.30948,381.02194,377.66571044921875,488.42117,489.3801,586.23114,586.23114,16.15020126854396,163.84979486502613,185.46112738344073,192.00030951367592,267.9604315434157,255.17211082682223,274.9791367807105,259.9430536439164,84.84943533841465,95.15055825392253,176.55593676149076,182.72548635668886
9,9,807.6161,796.61767578125,862.1299,731.1055,870.7373,710.0651,870.7373,711.9779,834.39484,749.2768,791.8358154296875,833.4384,738.7566,826.7437,733.97473,208.3594,210.27932739257812,205.47955,215.0791,300.5152,307.2349,374.4318,391.71103,375.39178,381.15152,378.27166748046875,489.62656,490.58652,586.58215,586.58215,5.711671326816362,174.2883325632271,185.17517468364898,194.1580618951313,269.01512297575886,252.9487350511352,274.35088079510365,260.6377698252768,84.49834212382375,95.50161697865249,176.5297088350779,182.63938499201168
