,frame,nariz_x,cuello_x,hombroI_x,hombroD_x,codoI_x,codoD_x,manoI_x,manoD_x,caderaI_x,caderaD_x,caderaM_x,rodillaI_x,rodillaD_x,tobilloI_x,tobilloD_x,nariz_y,cuello_y,hombroI_y,hombroD_y,codoI_y,codoD_y,manoI_y,manoD_y,caderaI_y,caderaD_y,caderaM_y,rodillaI_y,rodillaD_y,tobilloI_y,tobilloD_y,angCuelloI,angCuelloD,angCodoI,angCodoD,angHombroI,angHombroD,angCaderaI,angCaderaD,angCaderaTorsoI,angCaderaTorsoD,angRodillaI,angRodillaD
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,275.55413818359375,281.82159423828125,333.75213623046875,229.89108276367188,348.0777893066406,229.89108276367188,340.9149475097656,251.3795623779297,323.0079040527344,257.64703369140625,290.32745361328125,346.2870788574219,270.1820068359375,338.2289123535156,288.98443603515625,232.4107666015625,267.91363525390625,263.8689880371094,271.958251953125,339.3687744140625,353.74969482421875,392.3984069824219,412.1721496582031,384.3091125488281,389.70196533203125,387.00555419921875,472.3922119140625,485.8742980957031,555.9812622070312,563.1716918945312,95.55795997668709,84.44200916243223,198.43634212706556,159.80588136927497,263.70970549778053,265.5464990950246,259.912728738309,272.7092896286425,89.36852725786176,90.6314239847767,200.31045041266867,173.75442539038332
5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,264.8617858886719,281.47711181640625,330.4249267578125,232.529296875,338.508056640625,214.56678771972656,292.70367431640625,207.3817901611328,327.73052978515625,261.269287109375,294.4999084472656,346.5911560058594,266.6580505371094,339.40618896484375,288.2130432128906,232.74107360839844,262.418701171875,262.418701171875,262.418701171875,345.15643310546875,328.06927490234375,389.2232360839844,379.3307189941406,386.5252685546875,391.92120361328125,389.2232360839844,471.9609375,489.9474182128906,558.2959594726562,561.8932495117188,119.2427332982048,60.75726670179522,231.68747885587183,187.32329649837465,264.4201497250806,254.69793461204017,262.19276823058203,268.5049178068724,91.22208814422277,88.77791185577722,197.2061294348979,166.46830743289388
8,8,263.6231384277344,279.8131408691406,329.28265380859375,230.34364318847656,322.9865417480469,209.65640258789062,271.7181396484375,193.46636962890625,326.5843200683594,260.9248046875,293.75457763671875,348.1710205078125,264.5225830078125,339.17657470703125,287.0086975097656,230.3582763671875,263.1888427734375,265.4375,260.940185546875,349.9874267578125,322.10394287109375,379.66986083984375,357.1831359863281,390.4634704589844,394.9607849121094,392.7121276855469,474.1138916015625,490.3043212890625,555.9654541015625,560.4627685546875,118.85227328461417,61.14772591371809,124.32792538612613,173.91233936399402,271.6561269818865,253.91568166036654,259.44835618443386,268.24270203230014,92.22513981099841,87.77485655798799,200.74088893416288,164.39011309489078
9,9,262.73883056640625,280.6763916015625,327.3140563964844,234.03875732421875,306.6858215332031,203.54489135742188,244.80128479003906,195.47299194335938,327.3140563964844,258.25445556640625,292.78424072265625,349.7359924316406,267.22320556640625,339.8703308105469,290.54205322265625,224.1770782470703,261.02557373046875,265.519287109375,256.5318603515625,346.4062805175781,314.9502258300781,362.5836486816406,340.1150817871094,394.0397033691406,394.9384460449219,394.48907470703125,473.1291809082031,487.5090637207031,562.1047973632812,570.1935424804688,121.4601312220403,58.539865198715354,118.95689684925988,189.77993795790982,278.80324392099334,247.93951742647468,254.91752620446374,274.78825140871385,94.43809487369113,85.56190578520413,202.15520254521908,169.78422767115165
10,10,261.1311340332031,278.1947021484375,324.8949279785156,231.4944610595703,283.5831604003906,175.81336975097656,213.53280639648438,152.4632568359375,320.4045104980469,251.2522430419922,285.828369140625,349.14312744140625,263.82537841796875,341.0603942871094,291.6658935546875,218.4437713623047,260.2396240234375,266.0820617675781,254.397216796875,335.2924499511719,287.6541442871094,342.4831848144531,300.23785400390625,390.1214904785156,391.0202941894531,390.5708923339844,475.5108947753906,489.89227294921875,551.0131225585938,572.585205078125,119.33916850829034,60.66087066223624,126.69397121651023,177.47213833675627,293.7020830583406,217.9797261293898,252.14350872182501,276.50250864867195,92.60739908164899,87.39260124693875,204.71156476663643,168.64015732479618
11,11,260.504638671875,277.5457458496094,322.3907775878906,232.7007293701172,268.5767517089844,173.50531005859375,187.85572814941406,124.1758041381836,322.3907775878906,254.2263641357422,288.3085632324219,349.2977600097656,265.88604736328125,340.3287658691406,291.8961486816406,218.49171447753906,258.49212646484375,265.2337951660156,251.75048828125,328.15582275390625,288.6048583984375,324.560302734375,309.2792053222656,387.4822998046875,394.67340087890625,391.0778503417969,473.775390625,489.9553527832031,554.6751098632812,574.4506225585938,121.62453413286794,58.3755011299055,127.98827840384932,170.83298955782877,301.9892965411912,220.4552728584286,258.7042619816913,270.9543922716831,88.61866057925691,91.38134209711158,203.64425208617357,169.86675001670375
12,12,261.5248107910156,275.4298095703125,320.7331848144531,230.12644958496094,269.59869384765625,174.50648498535156,187.06582641601562,126.06327056884766,321.6302490234375,254.34805297851562,287.9891357421875,350.33734130859375,266.0102844238281,342.26348876953125,291.1289978027344,219.8787384033203,256.75909423828125,262.1562194824219,251.36196899414062,321.52459716796875,287.3428039550781,318.8260498046875,298.1370849609375,391.687255859375,397.9839172363281,394.8355712890625,474.4432373046875,493.3331298828125,556.2996215820312,574.2901000976562,117.4517414090857,62.548256324059224,128.86588941030425,159.6625840004881,303.94480696837496,219.6928343195779,256.215403769575,271.6267231740619,89.85080305916797,90.14925328750665,204.76417088362388,169.73555574312616
13,13,254.91822814941406,276.05242919921875,319.6697998046875,232.43502807617188,254.01889038085938,190.16664123535156,167.68345642089844,225.2404327392578,323.26708984375,258.5155334472656,290.89129638671875,349.3476257324219,264.8108215332031,343.0523376464844,290.8913269042969,216.99473571777344,254.30747985839844,259.2525329589844,249.3624267578125,311.40045166015625,287.1247253417969,288.92291259765625,321.2905578613281,390.52142333984375,395.0169372558594,392.7691650390625,475.03704833984375,490.32177734375,553.2589111328125,573.0391845703125,125.99572441841697,54.00428006880694,126.9460734987754,273.9739040074728,315.07093327810185,228.2455921414313,256.82186280954875,269.8076020080653,92.14553258055217,87.85452489926118,201.75085534635434,166.27926145704626
14,14,254.32504272460938,275.86981201171875,318.9592590332031,232.78033447265625,253.42735290527344,189.69085693359375,167.24842834472656,224.70103454589844,323.4477233886719,258.81353759765625,291.130615234375,349.48095703125,265.097412109375,342.29937744140625,290.23297119140625,216.30841064453125,254.48828125,260.3275451660156,248.6490020751953,310.6351318359375,285.4813232421875,288.1763916015625,319.61859130859375,389.6898498535156,397.7750244140625,393.732421875,476.8298034667969,491.2033386230469,552.2911376953125,576.5465698242188,127.15330899498183,52.846676481293166,127.88051167912485,275.19986832197674,314.7698166535502,228.24082603114167,260.4965181295024,266.7176516145426,89.12437186199658,90.87568807362753,202.070030086269,167.43695120060673
15,15,248.92173767089844,275.40509033203125,317.1499938964844,233.66017150878906,245.3307647705078,183.38668823242188,159.147705078125,148.3748016357422,323.4342041015625,260.5923767089844,292.0133056640625,349.4686584472656,265.0810852050781,338.69580078125,289.320068359375,216.41632080078125,254.20492553710938,259.6033020019531,248.8065643310547,303.6900329589844,298.2916564941406,274.898681640625,273.0992431640625,390.06402587890625,399.0613098144531,394.56268310546875,478.23748779296875,494.4325866699219,559.2130737304688,571.8092651367188,132.39238305917775,47.60764020312498,129.98299416981652,99.71631542903648,321.0875311559383,231.9156736726026,261.6979190035191,264.5468397061568,88.60040537508391,91.39953228681065,204.0280130948799,165.30101444336034
16,16,246.6336669921875,272.68402099609375,311.3103942871094,234.0576171875,241.24391174316406,182.85516357421875,157.70309448242188,146.0253448486328,322.9881896972656,258.3114013671875,290.6497802734375,349.9367980957031,264.59942626953125,339.1573791503906,289.7514953613281,215.662353515625,253.44821166992188,258.84619140625,248.0502166748047,299.3309631347656,299.3309631347656,271.44146728515625,268.742431640625,389.2972412109375,398.2938537597656,393.7955322265625,478.36383056640625,493.6580505371094,561.1327514648438,572.828369140625,132.53866476046778,47.46131924416277,131.51925397831414,95.24533507004867,322.024976528987,232.9992699716683,261.08498001474516,265.8533270517846,89.3756584002967,90.6244020214907,204.25422896019072,166.14758907022676
