,frame,nariz_x,cuello_x,hombroI_x,hombroD_x,codoI_x,codoD_x,manoI_x,manoD_x,caderaI_x,caderaD_x,caderaM_x,rodillaI_x,rodillaD_x,tobilloI_x,tobilloD_x,nariz_y,cuello_y,hombroI_y,hombroD_y,codoI_y,codoD_y,manoI_y,manoD_y,caderaI_y,caderaD_y,caderaM_y,rodillaI_y,rodillaD_y,tobilloI_y,tobilloD_y,angCuelloI,angCuelloD,angCodoI,angCodoD,angHombroI,angHombroD,angCaderaI,angCaderaD,angCaderaTorsoI,angCaderaTorsoD,angRodillaI,angRodillaD
0,0,427.31595,463.20098876953125,495.49753,430.90448,453.3326,374.3855,395.0194,325.94067,529.5883,474.86362,502.2259521484375,554.7078,485.62915,552.91364,480.2464,237.72694,265.14892578125,253.01134,277.2865,224.24074,280.88284,223.34166,241.32326,372.58905,378.88263,375.73583984375,426.53394,427.433,541.6163,547.01074,122.01724070124533,57.98275340756642,213.42375792093284,137.12438041879338,54.90415988820551,163.0437915735089,251.59133597824373,275.9419968196971,102.87696388119005,77.12304337197011,205.8622877172435,195.07987788589458
1,1,428.8436,463.0263366699219,495.40997,430.6427,454.03088,373.97128,390.16312,327.19492,529.5927,474.7204,502.15655517578125,554.78,485.51495,552.9809,480.11768,245.8086,263.8062744140625,252.10777,275.50476,223.31148,279.1043,221.5117,245.8086,373.59222,378.09164,375.8419189453125,425.78552,429.38507,541.8706,547.26996,132.37046273527818,47.62951338403954,213.2204641704766,140.92217050299558,54.69671945684938,163.7722303800833,248.92670370677394,277.1966310147726,104.5649411335275,75.43512217163583,206.64883864168382,194.50574584464164
2,2,431.60782,464.80999755859375,498.01215,431.60782,452.24698,375.07434,390.3294,327.51447,529.4196,474.6809,502.0502624511719,555.443,484.55185,550.9562,480.065,240.45973,264.705322265625,252.13353,277.27713,221.60205,279.07312,218.9081,243.15369,375.1575,381.4434,378.3004455566406,426.34262,427.2406,543.0807,544.87665,123.12268324538961,56.877322344204416,211.21727896993858,141.1185930831468,54.44744929055495,161.08071911386173,249.60128287740383,275.6123893977647,101.60003305164896,78.39996694835104,209.1506276516328,194.34753134270747
3,3,430.26663,464.4318542480469,497.698,431.1657,451.84467,375.42245,389.8078,326.87186,530.06506,474.32178,502.19342041015625,555.23944,485.11084,550.744,479.7163,238.89085,264.4930419921875,251.46738,277.51868,221.82277,279.31534,216.43285,243.38248,375.43567,382.62225,379.0289611816406,425.74167,426.64,542.52344,545.2184,121.77014541998633,58.22980900560232,207.9175052988787,141.6483698759297,54.26633104268215,160.46282803657604,250.76168735542052,276.4258704978282,100.90075538249447,79.09924461750553,208.7889964558373,196.3768625073883
4,4,431.41977,464.70166015625,497.98355,431.41977,454.80704,374.7506,388.24326,326.17703,527.6674,474.59625,501.1318359375,555.5522,484.4909,551.0547,479.9933,238.7505,266.1967468261719,254.94829,277.44522,221.65282,279.245,216.25356,245.94952,374.63202,382.73093,378.68145751953125,425.02518,426.82492,542.9092,545.60876,121.81497683990366,58.18504673559234,213.00017690936534,143.75167198932175,56.31151799860101,163.1450521079612,249.71893203091457,273.9709161088986,99.26883960633411,80.73122478776874,211.1425840211753,194.81601401787864
5,5,427.50552,463.02935791015625,495.85516,430.20355,454.4857,375.34396,391.53204,325.8804,529.1307,474.2711,501.70086669921875,555.2115,485.0631,552.5135,480.56644,241.25427,266.42327880859375,255.63655,277.21,225.07419,279.90665,209.79301,242.15314,373.3915,379.68375,376.5376281738281,424.62842,426.42618,541.48444,547.7768,126.49124300572294,53.50873295646551,202.8118159508891,139.83285095302693,54.64652029683062,164.62337239944196,249.5658821218347,276.4577223372805,102.80790903213006,77.19209818436886,208.29980464710263,195.122921738044
6,6,425.866,462.69403076171875,495.03085,430.35724,452.8134,374.66608,380.05554,325.26263,528.2659,474.37125,501.318603515625,554.315,485.15015,552.5185,480.65897,240.8093,266.0065002441406,255.2077,276.8053,225.511,280.4049,221.9114,241.70921,373.0946,379.39392,376.2442626953125,423.489,427.0886,541.3759,547.6752,127.15402620168334,52.84599004393193,212.29108033011295,138.23166336627918,53.5900064837466,165.23155255027893,249.33197458484636,276.0682069419917,102.64259448411798,77.35739803399143,208.20769271595586,194.86775953103066
7,7,427.974,463.5027770996094,496.33316,430.6724,451.36005,374.00632,382.10147,327.23428,528.71375,474.74606,501.72991943359375,551.2003,485.5396,552.0998,480.14282,246.03944,264.91015625,254.12689,275.6934,225.37155,279.2878,221.77713,240.64783,374.5399,379.0329,376.786376953125,419.4701,426.65894,541.6803,547.07196,133.84253252238503,46.15741940437458,209.6235226290078,136.80922183011066,50.777388076041255,165.44659588584798,248.17213484457486,278.01017031726747,104.10577308257994,75.89428591283817,206.16526124844694,195.33553186652816
8,8,426.3993,464.6090393066406,498.32352,430.89456,451.57278,374.25424,379.64856,328.40256,527.99225,474.04907,501.0206604003906,547.77136,485.7368,552.26666,480.34244,236.842,266.4809265136719,255.70312,277.25873,226.0642,279.055,222.4716,242.2309,372.46255,378.74957,375.6060791015625,427.24966,425.45337,542.21277,547.6017,124.47164047850205,55.52835952149796,209.51426692304426,139.41514390414562,50.10176771179371,164.08846378697,256.79732223021927,277.40209082949957,101.80442807516562,78.19550796511001,197.61124161494968,196.57848969168708
9,9,426.562,464.7253723144531,498.39893,431.05182,454.39883,376.2762,380.76602,330.48016,528.0317,474.15402,501.09283447265625,547.7868,484.92957,552.2766,480.43976,239.44421,267.32427978515625,256.53198,278.11655,226.85323,279.01593,211.56416,243.04163,372.549,379.74384,376.14642333984375,429.20847,427.40973,543.42676,547.9235,126.07964049563718,53.92031241540409,202.2701273081937,140.9085237850339,51.77082567400665,163.17019030884907,258.384438038766,275.13211220998033,100.8729271438712,79.12708137199853,196.97076111609925,194.87199424831607
