,frame,nariz_x,cuello_x,hombroI_x,hombroD_x,codoI_x,codoD_x,manoI_x,manoD_x,caderaI_x,caderaD_x,caderaM_x,rodillaI_x,rodillaD_x,tobilloI_x,tobilloD_x,nariz_y,cuello_y,hombroI_y,hombroD_y,codoI_y,codoD_y,manoI_y,manoD_y,caderaI_y,caderaD_y,caderaM_y,rodillaI_y,rodillaD_y,tobilloI_y,tobilloD_y,angCuelloI,angCuelloD,angCodoI,angCodoD,angHombroI,angHombroD,angCaderaI,angCaderaD,angCaderaTorsoI,angCaderaTorsoD,angRodillaI,angRodillaD
0,0,852.8859252929688,852.885986328125,890.1520385742188,815.619873046875,899.7074584960938,791.7313842773438,877.72998046875,824.2197265625,872.9522705078125,824.2197265625,848.5859985351562,878.685546875,821.3530883789062,877.72998046875,813.7088012695312,197.1904296875,220.6802520751953,218.28334045410156,223.07716369628906,279.64447021484375,281.56201171875,307.4487609863281,313.20135498046875,307.4487609863281,310.3250732421875,308.88690185546875,376.4800720214844,371.68621826171875,458.9341125488281,446.4701232910156,86.32001637748546,93.67997761168665,227.17533294675636,247.97636670551753,264.82887772915996,244.10201819215067,268.6300747740639,263.9473782298714,83.83131571260407,96.16875579847171,185.41167681384982,176.83837874404912
1,1,853.68212890625,852.7257690429688,890.02392578125,815.4276123046875,899.5875854492188,791.5185546875,877.5911865234375,824.034912109375,872.8093872070312,824.034912109375,848.422119140625,878.5475463867188,822.1221313476562,877.5911865234375,814.4712524414062,197.85426330566406,220.8925018310547,218.01272583007812,223.77227783203125,279.44805908203125,282.32781982421875,307.28594970703125,313.0455017089844,307.28594970703125,308.2458801269531,307.76593017578125,376.4006652832031,371.6010437011719,458.95440673828125,447.4352722167969,83.20788573473568,96.79211426526433,227.16262879490014,248.84021488079492,265.56678874509737,243.37408561347843,266.3815045609691,267.14322750368854,86.03639793785682,93.96353321250481,185.40975070050388,175.96828094568122
2,2,852.8273315429688,852.8273315429688,890.1156005859375,815.5390625,899.6766967773438,791.6363525390625,877.6862182617188,823.1879272460938,872.9056396484375,824.1441040039062,848.52490234375,878.6422729492188,822.2318725585938,877.6862182617188,814.5830078125,197.6048583984375,221.06417846679688,218.6703643798828,223.45797729492188,278.99432373046875,281.86688232421875,307.7200012207031,312.50762939453125,306.7624816894531,307.7200012207031,307.2412414550781,376.6616516113281,370.9165344238281,459.0086669921875,446.56085205078125,86.32679414525268,93.67318250488626,226.44149742233017,248.09493878950894,264.6669795469061,244.07093813583447,266.43320470815,267.14188658690136,86.01689374930574,93.98310343517731,185.35689869670634,175.9591967940851
3,3,853.7225341796875,853.2447509765625,890.984375,815.5051879882812,899.583251953125,791.619384765625,877.6083374023438,824.1041259765625,872.8311157226562,824.1041259765625,848.4676513671875,878.563720703125,822.1932373046875,877.6083374023438,814.5498046875,197.51991271972656,221.46124267578125,218.58827209472656,224.33419799804688,277.9627685546875,281.79339599609375,307.6499938964844,313.39593505859375,307.6499938964844,308.6076354980469,308.1288146972656,376.6010437011719,370.8551330566406,458.9591979980469,446.50970458984375,84.50342511745013,95.49655886372452,224.74991911210648,248.36133665770697,266.1127735116705,243.07403875241033,266.3732492553032,267.1157731752382,85.7191581024976,94.28083907763417,185.41720926707754,175.98922230567646
4,4,853.4043579101562,853.8819580078125,891.6132202148438,816.1506958007812,901.1654052734375,792.2701416015625,878.2401123046875,822.8372192382812,873.4639892578125,824.7476806640625,849.1058349609375,878.2401123046875,821.8820190429688,876.3296508789062,813.2850341796875,197.3321075439453,221.27499389648438,220.31727600097656,222.23269653320312,278.7379150390625,282.5687561035156,308.42706298828125,315.1310729980469,305.5539245605469,309.384765625,307.4693603515625,374.5094299316406,368.76312255859375,453.9997863769531,446.3380432128906,89.68875031538964,90.31122652871082,226.96059179925115,244.78301421191563,262.1679128012047,246.9527354186836,270.5340792020071,262.7407838739075,82.33214517800874,97.66778347903568,185.33898994070256,176.43920882857523
5,5,853.1702270507812,854.124267578125,892.28515625,815.9634399414062,899.9173583984375,792.1129150390625,878.9288940429688,823.5956420898438,873.2047119140625,825.5036010742188,849.3541259765625,878.9288940429688,821.6875610351562,877.0208129882812,814.055419921875,197.6761932373047,221.19424438476562,219.75436401367188,222.63412475585938,278.3095397949219,282.149169921875,308.0670471191406,315.7464294433594,305.1872863769531,309.0269470214844,307.10711669921875,374.3015441894531,370.46185302734375,454.93487548828125,446.2955627441406,90.1621547322888,89.83784872053945,222.6221376007291,244.97737407493753,264.7346661754501,246.00081149396408,269.86750095644436,261.84357030633373,82.21998137134811,97.78003035502462,186.09010584372885,177.80714545516707
6,6,853.03515625,853.9888916015625,892.13916015625,815.838623046875,900.7230224609375,792.948486328125,878.7865600585938,823.4686889648438,874.0177612304688,825.376220703125,849.697021484375,878.7865600585938,822.5149536132812,876.8790283203125,813.93115234375,196.9640655517578,221.4271240234375,219.9881134033203,222.8661346435547,278.50762939453125,280.42633056640625,308.2470703125,315.9217529296875,305.3690490722656,309.2064208984375,307.2877197265625,374.4413146972656,368.6852722167969,455.0255432128906,446.3915100097656,90.07249955585877,89.92750044414124,224.7581426598672,242.37647902013168,263.8152963913584,246.1534736789863,270.56126472586783,262.7350742369375,82.62762732041648,97.37243285588471,185.30548103263448,176.4505606029758
7,7,853.3128662109375,853.3128051757812,891.6566162109375,814.968994140625,900.2839965820312,791.0040893554688,878.236328125,826.4721069335938,873.4432983398438,823.5963134765625,848.519775390625,879.1948852539062,821.67919921875,878.236328125,814.0103759765625,197.7736053466797,221.2440185546875,218.8490753173828,223.63894653320312,278.2435607910156,281.11749267578125,306.9828186035156,312.73065185546875,307.9407958984375,306.9828186035156,307.4617919921875,377.8730163574219,374.99908447265625,456.4270324707031,447.80523681640625,86.42581621636366,93.57416107158001,225.7587790336524,250.92195408697722,265.3093061998278,243.79294915466153,264.1972522581773,269.48644374632846,87.9191097867758,92.08095764759265,185.40091243571788,175.60158174952156
8,8,851.0589599609375,855.8451538085938,893.1776123046875,818.5126953125,899.8782958984375,789.7954711914062,870.2037963867188,810.8547973632812,872.1182861328125,825.21337890625,848.6658325195312,876.9044799804688,820.4271850585938,876.9044799804688,813.7265014648438,195.29852294921875,219.253173828125,219.253173828125,219.253173828125,276.7443542480469,279.6189270019531,301.6571960449219,300.6990051269531,300.6990051269531,300.6990051269531,300.6990051269531,363.9393310546875,363.9393310546875,452.0924987792969,445.3851623535156,101.29903921732587,78.70096078267414,236.63320517349973,250.413173295703,263.35208491391677,244.55861067263788,265.6719561976714,265.6719561976714,84.96248807448134,95.03751192551866,184.32808096240564,179.62465879330745
9,9,851.0944213867188,855.883056640625,893.234619140625,818.531494140625,899.938720703125,789.799560546875,870.2490234375,809.9119873046875,872.1644897460938,825.2356567382812,848.7000732421875,876.953125,820.447021484375,876.953125,813.7428588867188,195.42259216308594,219.41188049316406,219.41188049316406,219.41188049316406,276.9861755371094,279.8648986816406,301.93505859375,300.0158996582031,300.0158996582031,300.0158996582031,300.0158996582031,364.3072204589844,364.3072204589844,451.6282043457031,444.9112548828125,101.28875137244717,78.71124862755283,236.6007071334288,250.36577861305227,263.3582401345967,244.5793314692957,265.7402821084594,265.7402821084594,84.90756961139276,95.09243038860726,184.25975174994883,179.50425621861848
